item_id,order_id,product_id,quantity,total_item_price
ITEM000537,ORD000537,PROD0068,3,735.84
ITEM000538,ORD000538,PROD0443,1,719.53
ITEM000539,ORD000539,PROD0343,1,69277.6
ITEM000540,ORD000540,PROD0364,2,132506.12
ITEM000541,ORD000541,PROD0331,3,18925.2
ITEM000542,ORD000542,PROD0400,4,2170.88
ITEM000543,ORD000543,PROD0118,2,13396.06
ITEM000544,ORD000544,PROD0448,1,2439.24
ITEM000545,ORD000545,PROD0348,2,2027.28
ITEM000546,ORD000546,PROD0315,2,134548.04
ITEM000547,ORD000547,PROD0433,2,2942.06
ITEM000548,ORD000548,PROD0312,4,15285.12
ITEM000549,ORD000549,PROD0475,4,6806.16
ITEM000550,ORD000550,PROD0114,2,7205.18
ITEM000551,ORD000551,PROD0101,3,50635.11
ITEM000552,ORD000552,PROD0031,3,11401.17
ITEM000553,ORD000553,PROD0094,1,589.42
ITEM000554,ORD000554,PROD0167,3,1100.34
ITEM000555,ORD000555,PROD0183,4,147465.88
ITEM000556,ORD000556,PROD0299,4,4840.28
ITEM000557,ORD000557,PROD0448,3,7317.719999999999
ITEM000558,ORD000558,PROD0382,4,42500.52
ITEM000559,ORD000559,PROD0261,1,60892.34
ITEM000560,ORD000560,PROD0394,4,171243.92
ITEM000561,ORD000561,PROD0254,4,5462.2
ITEM000562,ORD000562,PROD0298,2,14211.96
ITEM000563,ORD000563,PROD0369,1,1756.14
ITEM000564,ORD000564,PROD0469,2,3504.74
ITEM000565,ORD000565,PROD0070,2,6531.52
ITEM000566,ORD000566,PROD0031,3,11401.17
ITEM000567,ORD000567,PROD0220,1,2059.71
ITEM000568,ORD000568,PROD0404,4,2248.12
ITEM000569,ORD000569,PROD0078,2,2539.26
ITEM000570,ORD000570,PROD0114,4,14410.36
ITEM000571,ORD000571,PROD0059,3,1938.72
ITEM000572,ORD000572,PROD0405,4,11255.28
ITEM000573,ORD000573,PROD0146,3,5265.27
ITEM000574,ORD000574,PROD0418,2,4458.9
ITEM000575,ORD000575,PROD0340,3,6447.780000000001
ITEM000576,ORD000576,PROD0175,4,14841.12
ITEM000577,ORD000577,PROD0308,4,8511.76
ITEM000578,ORD000578,PROD0221,1,669.37
ITEM000579,ORD000579,PROD0285,2,31724.84
ITEM000580,ORD000580,PROD0337,2,12414.04
ITEM000581,ORD000581,PROD0353,1,64688.49
ITEM000582,ORD000582,PROD0259,2,27178.8
ITEM000583,ORD000583,PROD0359,3,12357.93
ITEM000584,ORD000584,PROD0310,4,7975.84
ITEM000585,ORD000585,PROD0434,2,942.28
ITEM000586,ORD000586,PROD0418,3,6688.349999999999
ITEM000587,ORD000587,PROD0054,4,1997.04
ITEM000588,ORD000588,PROD0434,4,1884.56
ITEM000589,ORD000589,PROD0011,2,4372.28
ITEM000590,ORD000590,PROD0452,4,174347.84
ITEM000591,ORD000591,PROD0299,2,2420.14
ITEM000592,ORD000592,PROD0361,1,3350.96
ITEM000593,ORD000593,PROD0199,4,2203.48
ITEM000594,ORD000594,PROD0325,2,8927.76
ITEM000595,ORD000595,PROD0056,2,1458.58
ITEM000596,ORD000596,PROD0293,1,582.97
ITEM000597,ORD000597,PROD0391,3,185426.1
ITEM000598,ORD000598,PROD0208,4,30177.2
ITEM000599,ORD000599,PROD0441,1,1347.58
ITEM000600,ORD000600,PROD0281,1,6248.87
ITEM000601,ORD000601,PROD0025,4,14862.08
ITEM000602,ORD000602,PROD0496,2,11895.92
ITEM000603,ORD000603,PROD0148,4,28436.44
ITEM000604,ORD000604,PROD0184,2,14444.48
ITEM000605,ORD000605,PROD0016,1,34090.27
ITEM000606,ORD000606,PROD0177,2,1028.4
ITEM000607,ORD000607,PROD0084,2,4925.68
ITEM000608,ORD000608,PROD0046,4,16176.6
ITEM000609,ORD000609,PROD0034,3,4820.67
ITEM000610,ORD000610,PROD0073,1,375.89
ITEM000611,ORD000611,PROD0387,3,72485.49
ITEM000612,ORD000612,PROD0026,4,4134.32
ITEM000613,ORD000613,PROD0432,3,6046.53
ITEM000614,ORD000614,PROD0112,1,1450.15
ITEM000615,ORD000615,PROD0406,1,1655.39
ITEM000616,ORD000616,PROD0217,4,236167.2
ITEM000617,ORD000617,PROD0004,2,137866.22
ITEM000618,ORD000618,PROD0266,3,73578.12
ITEM000619,ORD000619,PROD0063,2,102505.56
ITEM000620,ORD000620,PROD0208,1,7544.3
ITEM000621,ORD000621,PROD0403,2,5039.02
ITEM000622,ORD000622,PROD0141,1,3212.7
ITEM000623,ORD000623,PROD0398,1,1064.59
ITEM000624,ORD000624,PROD0053,1,2154.63
ITEM000625,ORD000625,PROD0483,4,6043.24
ITEM000626,ORD000626,PROD0353,4,258753.96
ITEM000627,ORD000627,PROD0456,2,3376.24
ITEM000628,ORD000628,PROD0286,4,6254.96
ITEM000629,ORD000629,PROD0394,4,171243.92
ITEM000630,ORD000630,PROD0007,2,4576.0
ITEM000631,ORD000631,PROD0130,2,120451.08
ITEM000632,ORD000632,PROD0131,3,138929.1
ITEM000633,ORD000633,PROD0383,3,5183.309999999999
ITEM000634,ORD000634,PROD0408,3,140404.89
ITEM000635,ORD000635,PROD0414,3,147394.23
ITEM000636,ORD000636,PROD0209,1,19112.29
ITEM000637,ORD000637,PROD0430,3,5799.96
ITEM000638,ORD000638,PROD0022,1,2843.63
ITEM000639,ORD000639,PROD0449,3,197659.35
ITEM000640,ORD000640,PROD0278,4,2347.68
ITEM000641,ORD000641,PROD0360,4,669.96
ITEM000642,ORD000642,PROD0039,2,3710.6
ITEM000643,ORD000643,PROD0355,2,4139.06
ITEM000644,ORD000644,PROD0313,3,16851.54
ITEM000645,ORD000645,PROD0256,1,893.17
ITEM000646,ORD000646,PROD0465,1,21056.94
ITEM000647,ORD000647,PROD0053,1,2154.63
ITEM000648,ORD000648,PROD0132,3,116360.91
ITEM000649,ORD000649,PROD0020,4,7272.68
ITEM000650,ORD000650,PROD0412,1,239.08
ITEM000651,ORD000651,PROD0397,1,14261.18
ITEM000652,ORD000652,PROD0283,4,16951.64
ITEM000653,ORD000653,PROD0431,4,5567.32
ITEM000654,ORD000654,PROD0121,1,2541.27
ITEM000655,ORD000655,PROD0140,1,1712.74
ITEM000656,ORD000656,PROD0218,2,7891.28
ITEM000657,ORD000657,PROD0289,4,14166.36
ITEM000658,ORD000658,PROD0167,1,366.78
ITEM000659,ORD000659,PROD0135,3,5012.01
ITEM000660,ORD000660,PROD0144,4,232424.64
ITEM000661,ORD000661,PROD0290,1,69116.59
ITEM000662,ORD000662,PROD0449,1,65886.45
ITEM000663,ORD000663,PROD0181,4,6512.0
ITEM000664,ORD000664,PROD0016,3,102270.81
ITEM000665,ORD000665,PROD0420,3,817.3499999999999
ITEM000666,ORD000666,PROD0207,2,63684.96
ITEM000667,ORD000667,PROD0006,1,6962.23
ITEM000668,ORD000668,PROD0303,4,10981.44
ITEM000669,ORD000669,PROD0349,2,5064.9
ITEM000670,ORD000670,PROD0416,3,5416.14
ITEM000671,ORD000671,PROD0436,3,165546.3
ITEM000672,ORD000672,PROD0379,1,310.36
ITEM000673,ORD000673,PROD0171,1,2337.93
ITEM000674,ORD000674,PROD0425,4,14786.08
ITEM000675,ORD000675,PROD0466,4,34471.52
ITEM000676,ORD000676,PROD0467,4,158901.8
ITEM000677,ORD000677,PROD0257,3,1026.75
ITEM000678,ORD000678,PROD0018,3,2524.23
ITEM000679,ORD000679,PROD0212,4,1215.32
ITEM000680,ORD000680,PROD0424,2,5083.3
ITEM000681,ORD000681,PROD0068,2,490.56
ITEM000682,ORD000682,PROD0355,1,2069.53
ITEM000683,ORD000683,PROD0484,4,6828.84
ITEM000684,ORD000684,PROD0234,3,1022.1
ITEM000685,ORD000685,PROD0135,1,1670.67
ITEM000686,ORD000686,PROD0175,2,7420.56
ITEM000687,ORD000687,PROD0204,3,214452.33
ITEM000688,ORD000688,PROD0222,2,1479.18
ITEM000689,ORD000689,PROD0305,2,4540.9
ITEM000690,ORD000690,PROD0286,2,3127.48
ITEM000691,ORD000691,PROD0113,3,3336.42
ITEM000692,ORD000692,PROD0351,3,2092.92
ITEM000693,ORD000693,PROD0317,3,1558.32
ITEM000694,ORD000694,PROD0327,1,41632.92
ITEM000695,ORD000695,PROD0280,4,7691.12
ITEM000696,ORD000696,PROD0469,1,1752.37
ITEM000697,ORD000697,PROD0427,1,1508.58
ITEM000698,ORD000698,PROD0179,1,3990.22
ITEM000699,ORD000699,PROD0293,4,2331.88
ITEM000700,ORD000700,PROD0335,2,4417.1
ITEM000701,ORD000701,PROD0021,3,21040.05
ITEM000702,ORD000702,PROD0250,1,20089.7
ITEM000703,ORD000703,PROD0133,2,7341.3
ITEM000704,ORD000704,PROD0073,2,751.78
ITEM000705,ORD000705,PROD0312,1,3821.28
ITEM000706,ORD000706,PROD0141,3,9638.099999999999
ITEM000707,ORD000707,PROD0041,1,5330.28
ITEM000708,ORD000708,PROD0157,4,14376.72
ITEM000709,ORD000709,PROD0074,4,12736.48
ITEM000710,ORD000710,PROD0341,4,13877.4
ITEM000711,ORD000711,PROD0317,1,519.44
ITEM000712,ORD000712,PROD0337,3,18621.06
ITEM000713,ORD000713,PROD0009,3,10439.52
ITEM000714,ORD000714,PROD0149,2,523.28
ITEM000715,ORD000715,PROD0318,2,1722.24
ITEM000716,ORD000716,PROD0184,2,14444.48
ITEM000717,ORD000717,PROD0233,1,42350.61
ITEM000718,ORD000718,PROD0477,4,136626.0
ITEM000719,ORD000719,PROD0441,1,1347.58
ITEM000720,ORD000720,PROD0334,3,3418.89
ITEM000721,ORD000721,PROD0227,4,5345.32
ITEM000722,ORD000722,PROD0465,3,63170.81999999999
ITEM000723,ORD000723,PROD0221,3,2008.11
ITEM000724,ORD000724,PROD0092,3,17543.82
ITEM000725,ORD000725,PROD0162,1,73746.87
ITEM000726,ORD000726,PROD0435,2,4605.82
ITEM000727,ORD000727,PROD0098,2,4121.72
ITEM000728,ORD000728,PROD0346,3,46028.67
ITEM000729,ORD000729,PROD0390,2,718.68
ITEM000730,ORD000730,PROD0322,2,1790.0
ITEM000731,ORD000731,PROD0274,1,25622.23
ITEM000732,ORD000732,PROD0148,2,14218.22
ITEM000733,ORD000733,PROD0233,1,42350.61
ITEM000734,ORD000734,PROD0208,3,22632.9
ITEM000735,ORD000735,PROD0386,2,953.4
ITEM000736,ORD000736,PROD0200,1,14767.34
ITEM000737,ORD000737,PROD0310,3,5981.88
ITEM000738,ORD000738,PROD0044,2,3454.94
ITEM000739,ORD000739,PROD0450,1,2859.8
ITEM000740,ORD000740,PROD0308,4,8511.76
ITEM000741,ORD000741,PROD0413,4,3214.4
ITEM000742,ORD000742,PROD0177,1,514.2
ITEM000743,ORD000743,PROD0100,1,714.08
ITEM000744,ORD000744,PROD0023,2,1716.62
ITEM000745,ORD000745,PROD0050,4,9627.28
ITEM000746,ORD000746,PROD0201,4,118311.24
ITEM000747,ORD000747,PROD0481,2,6407.98
ITEM000748,ORD000748,PROD0439,3,223340.19
ITEM000749,ORD000749,PROD0496,1,5947.96
ITEM000750,ORD000750,PROD0147,3,17247.06
ITEM000751,ORD000751,PROD0254,1,1365.55
ITEM000752,ORD000752,PROD0072,4,2998.56
ITEM000753,ORD000753,PROD0269,2,3484.56
ITEM000754,ORD000754,PROD0323,2,2375.94
ITEM000755,ORD000755,PROD0206,3,4208.07
ITEM000756,ORD000756,PROD0064,1,5514.24
ITEM000757,ORD000757,PROD0241,2,13133.98
ITEM000758,ORD000758,PROD0151,3,1896.18
ITEM000759,ORD000759,PROD0345,2,4758.86
ITEM000760,ORD000760,PROD0365,1,2130.2
ITEM000761,ORD000761,PROD0193,2,2331.0
ITEM000762,ORD000762,PROD0456,2,3376.24
ITEM000763,ORD000763,PROD0266,3,73578.12
ITEM000764,ORD000764,PROD0164,1,3028.8
ITEM000765,ORD000765,PROD0299,2,2420.14
ITEM000766,ORD000766,PROD0465,4,84227.76
ITEM000767,ORD000767,PROD0008,3,1086.27
ITEM000768,ORD000768,PROD0069,4,101525.16
ITEM000769,ORD000769,PROD0495,2,3321.26
ITEM000770,ORD000770,PROD0401,2,6279.84
ITEM000771,ORD000771,PROD0493,2,1517.74
ITEM000772,ORD000772,PROD0352,3,85787.81999999999
ITEM000773,ORD000773,PROD0199,3,1652.61
ITEM000774,ORD000774,PROD0067,1,1626.64
ITEM000775,ORD000775,PROD0312,2,7642.56
ITEM000776,ORD000776,PROD0413,4,3214.4
ITEM000777,ORD000777,PROD0229,4,6825.4
ITEM000778,ORD000778,PROD0491,3,1617.81
ITEM000779,ORD000779,PROD0199,3,1652.61
ITEM000780,ORD000780,PROD0044,2,3454.94
ITEM000781,ORD000781,PROD0062,3,44315.43
ITEM000782,ORD000782,PROD0389,2,2060.84
ITEM000783,ORD000783,PROD0200,3,44302.02
ITEM000784,ORD000784,PROD0199,1,550.87
ITEM000785,ORD000785,PROD0071,2,12003.28
ITEM000786,ORD000786,PROD0394,2,85621.96
ITEM000787,ORD000787,PROD0369,1,1756.14
ITEM000788,ORD000788,PROD0277,4,6459.8
ITEM000789,ORD000789,PROD0205,3,11568.48
ITEM000790,ORD000790,PROD0223,1,649.97
ITEM000791,ORD000791,PROD0005,3,5170.049999999999
ITEM000792,ORD000792,PROD0394,4,171243.92
ITEM000793,ORD000793,PROD0098,2,4121.72
ITEM000794,ORD000794,PROD0158,2,11733.54
ITEM000795,ORD000795,PROD0306,1,3550.41
ITEM000796,ORD000796,PROD0268,3,4755.72
ITEM000797,ORD000797,PROD0066,1,3622.28
ITEM000798,ORD000798,PROD0139,3,162201.54
ITEM000799,ORD000799,PROD0414,1,49131.41
ITEM000800,ORD000800,PROD0482,3,180198.99
ITEM000801,ORD000801,PROD0205,4,15424.64
ITEM000802,ORD000802,PROD0449,1,65886.45
ITEM000803,ORD000803,PROD0281,3,18746.61
ITEM000804,ORD000804,PROD0305,1,2270.45
ITEM000805,ORD000805,PROD0470,3,22619.19
ITEM000806,ORD000806,PROD0324,1,7231.51
ITEM000807,ORD000807,PROD0403,2,5039.02
ITEM000808,ORD000808,PROD0346,2,30685.78
ITEM000809,ORD000809,PROD0212,4,1215.32
ITEM000810,ORD000810,PROD0248,4,280467.64
ITEM000811,ORD000811,PROD0334,2,2279.26
ITEM000812,ORD000812,PROD0024,1,7035.84
ITEM000813,ORD000813,PROD0064,1,5514.24
ITEM000814,ORD000814,PROD0203,1,2193.33
ITEM000815,ORD000815,PROD0190,4,30692.08
ITEM000816,ORD000816,PROD0194,3,123974.46
ITEM000817,ORD000817,PROD0081,3,219106.44
ITEM000818,ORD000818,PROD0430,3,5799.96
ITEM000819,ORD000819,PROD0255,4,87712.32
ITEM000820,ORD000820,PROD0382,2,21250.26
ITEM000821,ORD000821,PROD0252,1,63559.1
ITEM000822,ORD000822,PROD0421,1,639.51
ITEM000823,ORD000823,PROD0351,4,2790.56
ITEM000824,ORD000824,PROD0152,1,1100.59
ITEM000825,ORD000825,PROD0023,4,3433.24
ITEM000826,ORD000826,PROD0081,3,219106.44
ITEM000827,ORD000827,PROD0033,1,656.58
ITEM000828,ORD000828,PROD0460,1,3074.69
ITEM000829,ORD000829,PROD0187,2,4371.82
ITEM000830,ORD000830,PROD0421,3,1918.53
ITEM000831,ORD000831,PROD0479,3,23692.8
ITEM000832,ORD000832,PROD0255,4,87712.32
ITEM000833,ORD000833,PROD0488,3,16182.81
ITEM000834,ORD000834,PROD0068,4,981.12
ITEM000835,ORD000835,PROD0106,3,6511.559999999999
ITEM000836,ORD000836,PROD0045,4,9791.2
ITEM000837,ORD000837,PROD0368,2,4580.92
ITEM000838,ORD000838,PROD0481,4,12815.96
ITEM000839,ORD000839,PROD0076,3,4704.78
ITEM000840,ORD000840,PROD0166,3,4029.36
ITEM000841,ORD000841,PROD0076,4,6273.04
ITEM000842,ORD000842,PROD0141,4,12850.8
ITEM000843,ORD000843,PROD0092,4,23391.76
ITEM000844,ORD000844,PROD0493,1,758.87
ITEM000845,ORD000845,PROD0104,4,1522.88
ITEM000846,ORD000846,PROD0175,2,7420.56
ITEM000847,ORD000847,PROD0078,2,2539.26
ITEM000848,ORD000848,PROD0175,4,14841.12
ITEM000849,ORD000849,PROD0424,4,10166.6
ITEM000850,ORD000850,PROD0381,1,6740.27
ITEM000851,ORD000851,PROD0200,3,44302.02
ITEM000852,ORD000852,PROD0426,4,2384.24
ITEM000853,ORD000853,PROD0018,3,2524.23
ITEM000854,ORD000854,PROD0001,1,32647.93
ITEM000855,ORD000855,PROD0267,2,138110.02
ITEM000856,ORD000856,PROD0165,1,44304.12
ITEM000857,ORD000857,PROD0382,1,10625.13
ITEM000858,ORD000858,PROD0429,1,196.56
ITEM000859,ORD000859,PROD0268,2,3170.48
ITEM000860,ORD000860,PROD0429,4,786.24
ITEM000861,ORD000861,PROD0318,2,1722.24
ITEM000862,ORD000862,PROD0159,2,41184.2
ITEM000863,ORD000863,PROD0308,3,6383.82
ITEM000864,ORD000864,PROD0200,2,29534.68
ITEM000865,ORD000865,PROD0450,3,8579.400000000001
ITEM000866,ORD000866,PROD0033,1,656.58
ITEM000867,ORD000867,PROD0232,3,5443.559999999999
ITEM000868,ORD000868,PROD0093,2,1904.28
ITEM000869,ORD000869,PROD0056,2,1458.58
ITEM000870,ORD000870,PROD0186,3,6016.38
ITEM000871,ORD000871,PROD0490,1,932.08
ITEM000872,ORD000872,PROD0435,4,9211.64
ITEM000873,ORD000873,PROD0029,1,352.23
ITEM000874,ORD000874,PROD0174,2,72583.26
ITEM000875,ORD000875,PROD0396,4,2784.64
ITEM000876,ORD000876,PROD0077,3,12596.1
ITEM000877,ORD000877,PROD0005,4,6893.4
ITEM000878,ORD000878,PROD0321,4,15387.6
ITEM000879,ORD000879,PROD0185,3,1386.3
ITEM000880,ORD000880,PROD0465,2,42113.88
ITEM000881,ORD000881,PROD0375,4,8040.08
ITEM000882,ORD000882,PROD0460,4,12298.76
ITEM000883,ORD000883,PROD0117,3,11562.12
ITEM000884,ORD000884,PROD0170,1,1322.24
ITEM000885,ORD000885,PROD0102,2,6831.46
ITEM000886,ORD000886,PROD0393,1,1838.02
ITEM000887,ORD000887,PROD0045,4,9791.2
ITEM000888,ORD000888,PROD0097,2,2203.94
ITEM000889,ORD000889,PROD0369,4,7024.56
ITEM000890,ORD000890,PROD0061,4,19073.12
ITEM000891,ORD000891,PROD0264,1,2592.4
ITEM000892,ORD000892,PROD0140,4,6850.96
ITEM000893,ORD000893,PROD0191,3,1074.15
ITEM000894,ORD000894,PROD0471,2,569.04
ITEM000895,ORD000895,PROD0212,3,911.49
ITEM000896,ORD000896,PROD0009,1,3479.84
ITEM000897,ORD000897,PROD0169,2,80359.58
ITEM000898,ORD000898,PROD0314,3,4547.37
ITEM000899,ORD000899,PROD0492,2,10601.14
ITEM000900,ORD000900,PROD0425,4,14786.08
ITEM000901,ORD000901,PROD0320,4,8085.76
ITEM000902,ORD000902,PROD0118,3,20094.09
ITEM000903,ORD000903,PROD0148,2,14218.22
ITEM000904,ORD000904,PROD0340,2,4298.52
ITEM000905,ORD000905,PROD0077,2,8397.4
ITEM000906,ORD000906,PROD0125,1,3285.22
ITEM000907,ORD000907,PROD0077,2,8397.4
ITEM000908,ORD000908,PROD0065,3,134669.64
ITEM000909,ORD000909,PROD0372,2,7943.68
ITEM000910,ORD000910,PROD0368,3,6871.38
ITEM000911,ORD000911,PROD0365,2,4260.4
ITEM000912,ORD000912,PROD0064,4,22056.96
ITEM000913,ORD000913,PROD0004,1,68933.11
ITEM000914,ORD000914,PROD0310,3,5981.88
ITEM000915,ORD000915,PROD0044,2,3454.94
ITEM000916,ORD000916,PROD0453,2,12080.18
ITEM000917,ORD000917,PROD0076,4,6273.04
ITEM000918,ORD000918,PROD0472,2,448.12
ITEM000919,ORD000919,PROD0450,3,8579.400000000001
ITEM000920,ORD000920,PROD0297,1,1753.16
ITEM000921,ORD000921,PROD0139,1,54067.18
ITEM000922,ORD000922,PROD0470,1,7539.73
ITEM000923,ORD000923,PROD0133,3,11011.95
ITEM000924,ORD000924,PROD0456,4,6752.48
ITEM000925,ORD000925,PROD0382,3,31875.39
ITEM000926,ORD000926,PROD0116,4,2665.2
ITEM000927,ORD000927,PROD0372,3,11915.52
ITEM000928,ORD000928,PROD0056,3,2187.87
ITEM000929,ORD000929,PROD0406,4,6621.56
ITEM000930,ORD000930,PROD0417,2,105352.88
ITEM000931,ORD000931,PROD0142,4,14786.68
ITEM000932,ORD000932,PROD0466,4,34471.52
ITEM000933,ORD000933,PROD0358,1,1501.46
ITEM000934,ORD000934,PROD0329,3,17112.03
ITEM000935,ORD000935,PROD0409,1,55736.63
ITEM000936,ORD000936,PROD0039,4,7421.2
ITEM000937,ORD000937,PROD0144,4,232424.64
ITEM000938,ORD000938,PROD0442,1,285.61
ITEM000939,ORD000939,PROD0016,3,102270.81
ITEM000940,ORD000940,PROD0414,3,147394.23
ITEM000941,ORD000941,PROD0463,4,1204.08
ITEM000942,ORD000942,PROD0276,3,203913.57
ITEM000943,ORD000943,PROD0475,4,6806.16
ITEM000944,ORD000944,PROD0405,4,11255.28
ITEM000945,ORD000945,PROD0249,2,2019.7
ITEM000946,ORD000946,PROD0263,4,13360.2
ITEM000947,ORD000947,PROD0114,1,3602.59
ITEM000948,ORD000948,PROD0136,1,6819.04
ITEM000949,ORD000949,PROD0356,2,22100.04
ITEM000950,ORD000950,PROD0465,3,63170.81999999999
ITEM000951,ORD000951,PROD0410,1,521.72
ITEM000952,ORD000952,PROD0440,3,40300.92
ITEM000953,ORD000953,PROD0101,4,67513.48
ITEM000954,ORD000954,PROD0349,2,5064.9
ITEM000955,ORD000955,PROD0432,4,8062.04
ITEM000956,ORD000956,PROD0326,1,8733.07
ITEM000957,ORD000957,PROD0239,1,1119.63
ITEM000958,ORD000958,PROD0449,1,65886.45
ITEM000959,ORD000959,PROD0428,3,4746.24
ITEM000960,ORD000960,PROD0247,1,774.51
ITEM000961,ORD000961,PROD0303,4,10981.44
ITEM000962,ORD000962,PROD0391,3,185426.1
ITEM000963,ORD000963,PROD0279,4,3089.68
ITEM000964,ORD000964,PROD0078,3,3808.89
ITEM000965,ORD000965,PROD0353,2,129376.98
ITEM000966,ORD000966,PROD0448,1,2439.24
ITEM000967,ORD000967,PROD0156,4,24419.84
ITEM000968,ORD000968,PROD0024,2,14071.68
ITEM000969,ORD000969,PROD0388,1,5076.86
ITEM000970,ORD000970,PROD0077,4,16794.8
ITEM000971,ORD000971,PROD0050,4,9627.28
ITEM000972,ORD000972,PROD0476,1,48082.63
ITEM000973,ORD000973,PROD0059,4,2584.96
ITEM000974,ORD000974,PROD0219,1,3857.0
ITEM000975,ORD000975,PROD0477,4,136626.0
ITEM000976,ORD000976,PROD0272,3,106858.11
ITEM000977,ORD000977,PROD0076,4,6273.04
ITEM000978,ORD000978,PROD0117,2,7708.08
ITEM000979,ORD000979,PROD0048,2,849.16
ITEM000980,ORD000980,PROD0112,4,5800.6
ITEM000981,ORD000981,PROD0252,2,127118.2
ITEM000982,ORD000982,PROD0319,3,118899.96
ITEM000983,ORD000983,PROD0482,1,60066.33
ITEM000984,ORD000984,PROD0290,1,69116.59
ITEM000985,ORD000985,PROD0444,1,53432.08
ITEM000986,ORD000986,PROD0349,3,7597.349999999999
ITEM000987,ORD000987,PROD0462,3,69134.19
ITEM000988,ORD000988,PROD0382,4,42500.52
ITEM000989,ORD000989,PROD0265,4,42698.96
ITEM000990,ORD000990,PROD0042,4,15951.76
ITEM000991,ORD000991,PROD0258,1,32650.79
ITEM000992,ORD000992,PROD0056,2,1458.58
ITEM000993,ORD000993,PROD0335,4,8834.2
ITEM000994,ORD000994,PROD0008,3,1086.27
ITEM000995,ORD000995,PROD0492,4,21202.28
ITEM000996,ORD000996,PROD0022,2,5687.26
ITEM000997,ORD000997,PROD0412,1,239.08
ITEM000998,ORD000998,PROD0349,2,5064.9
ITEM000999,ORD000999,PROD0291,1,2608.5
ITEM001000,ORD001000,PROD0197,2,6422.0
ITEM001001,ORD001001,PROD0078,4,5078.52
ITEM001002,ORD001002,PROD0442,3,856.83
ITEM001003,ORD001003,PROD0160,2,12202.34
ITEM001004,ORD001004,PROD0084,3,7388.52
ITEM001005,ORD001005,PROD0499,1,2525.99
ITEM001006,ORD001006,PROD0210,4,12335.36
ITEM001007,ORD001007,PROD0177,1,514.2
ITEM001008,ORD001008,PROD0238,3,86190.99
ITEM001009,ORD001009,PROD0266,1,24526.04
ITEM001010,ORD001010,PROD0396,3,2088.48
ITEM001011,ORD001011,PROD0316,3,1991.1
ITEM001012,ORD001012,PROD0387,3,72485.49
ITEM001013,ORD001013,PROD0413,2,1607.2
ITEM001014,ORD001014,PROD0223,4,2599.88
ITEM001015,ORD001015,PROD0416,2,3610.76
ITEM001016,ORD001016,PROD0112,1,1450.15
ITEM001017,ORD001017,PROD0348,3,3040.92
ITEM001018,ORD001018,PROD0171,2,4675.86
ITEM001019,ORD001019,PROD0186,4,8021.84
ITEM001020,ORD001020,PROD0259,4,54357.6
ITEM001021,ORD001021,PROD0243,2,8088.28
ITEM001022,ORD001022,PROD0232,1,1814.52
ITEM001023,ORD001023,PROD0498,3,5887.53
ITEM001024,ORD001024,PROD0145,3,73914.42
ITEM001025,ORD001025,PROD0398,4,4258.36
ITEM001026,ORD001026,PROD0484,4,6828.84
ITEM001027,ORD001027,PROD0446,1,2527.95
ITEM001028,ORD001028,PROD0178,4,5712.88
ITEM001029,ORD001029,PROD0444,1,53432.08
ITEM001030,ORD001030,PROD0066,4,14489.12
ITEM001031,ORD001031,PROD0214,3,216946.17
ITEM001032,ORD001032,PROD0110,3,9952.53
ITEM001033,ORD001033,PROD0393,1,1838.02
ITEM001034,ORD001034,PROD0360,3,502.47
ITEM001035,ORD001035,PROD0154,3,12778.98
ITEM001036,ORD001036,PROD0258,1,32650.79
ITEM001037,ORD001037,PROD0268,1,1585.24
ITEM001038,ORD001038,PROD0487,1,67844.67
ITEM001039,ORD001039,PROD0273,3,1164.0
ITEM001040,ORD001040,PROD0074,1,3184.12
ITEM001041,ORD001041,PROD0101,4,67513.48
ITEM001042,ORD001042,PROD0384,3,101665.08
ITEM001043,ORD001043,PROD0388,4,20307.44
ITEM001044,ORD001044,PROD0253,1,1748.41
ITEM001045,ORD001045,PROD0422,2,1178.42
ITEM001046,ORD001046,PROD0321,2,7693.8
ITEM001047,ORD001047,PROD0077,1,4198.7
ITEM001048,ORD001048,PROD0162,1,73746.87
ITEM001049,ORD001049,PROD0160,4,24404.68
ITEM001050,ORD001050,PROD0152,3,3301.77
ITEM001051,ORD001051,PROD0383,1,1727.77
ITEM001052,ORD001052,PROD0096,4,9911.56
ITEM001053,ORD001053,PROD0066,4,14489.12
ITEM001054,ORD001054,PROD0328,2,5536.16
ITEM001055,ORD001055,PROD0165,4,177216.48
ITEM001056,ORD001056,PROD0104,2,761.44
ITEM001057,ORD001057,PROD0168,2,1309.48
ITEM001058,ORD001058,PROD0060,3,18148.53
ITEM001059,ORD001059,PROD0035,3,11735.01
ITEM001060,ORD001060,PROD0461,2,3861.4
ITEM001061,ORD001061,PROD0239,4,4478.52
ITEM001062,ORD001062,PROD0497,2,8755.4
ITEM001063,ORD001063,PROD0270,3,93071.13
ITEM001064,ORD001064,PROD0348,3,3040.92
ITEM001065,ORD001065,PROD0286,4,6254.96
ITEM001066,ORD001066,PROD0388,2,10153.72
ITEM001067,ORD001067,PROD0096,3,7433.67
ITEM001068,ORD001068,PROD0284,1,2176.3
ITEM001069,ORD001069,PROD0013,4,26521.32
ITEM001070,ORD001070,PROD0170,2,2644.48
ITEM001071,ORD001071,PROD0024,4,28143.36
ITEM001072,ORD001072,PROD0128,4,24826.96
ITEM001073,ORD001073,PROD0129,3,21044.49
