payment_id,order_id,user_id,payment_method,amount,payment_status
PAY000443,ORD000443,USR02083,Net Banking,2745.36,Success
PAY000444,ORD000444,USR00090,Net Banking,4448.56,Success
PAY000445,ORD000445,USR00776,Net Banking,2406.89,Pending
PAY000446,ORD000446,USR01626,Net Banking,105352.88,Success
PAY000447,ORD000447,USR00418,Debit Card,1499.28,Failed
PAY000448,ORD000448,USR00115,Cash on Delivery,1855.3,Failed
PAY000449,ORD000449,USR00617,Cash on Delivery,123617.4,Success
PAY000450,ORD000450,USR00826,Debit Card,2142.24,Success
PAY000451,ORD000451,USR01650,Cash on Delivery,232424.64,Success
PAY000452,ORD000452,USR01517,Cash on Delivery,4579.08,Success
PAY000453,ORD000453,USR00413,UPI,1628.0,Success
PAY000454,ORD000454,USR00729,Credit Card,4925.68,Failed
PAY000455,ORD000455,USR00676,Credit Card,3035.48,Success
PAY000456,ORD000456,USR01893,Debit Card,9797.28,Pending
PAY000457,ORD000457,USR02240,Debit Card,11374.52,Success
PAY000458,ORD000458,USR01123,Credit Card,3541.59,Success
PAY000459,ORD000459,USR01572,Credit Card,6305.2,Success
PAY000460,ORD000460,USR00978,Cash on Delivery,4532.43,Success
PAY000461,ORD000461,USR01009,UPI,4042.74,Pending
PAY000462,ORD000462,USR02144,Net Banking,2784.64,Refunded
PAY000463,ORD000463,USR01688,Credit Card,98262.82,Success
PAY000464,ORD000464,USR00037,Credit Card,13638.08,Success
PAY000465,ORD000465,USR01549,Net Banking,5687.26,Success
PAY000466,ORD000466,USR02327,Net Banking,6938.7,Success
PAY000467,ORD000467,USR02265,Debit Card,5173.22,Refunded
PAY000468,ORD000468,USR00873,Cash on Delivery,5121.63,Refunded
PAY000469,ORD000469,USR01822,Debit Card,7624.950000000001,Success
PAY000470,ORD000470,USR01297,Cash on Delivery,6635.02,Failed
PAY000471,ORD000471,USR02110,UPI,4462.17,Success
PAY000472,ORD000472,USR00596,Cash on Delivery,9457.8,Success
PAY000473,ORD000473,USR01904,Net Banking,288809.8,Failed
PAY000474,ORD000474,USR00729,UPI,11290.56,Refunded
PAY000475,ORD000475,USR01366,Debit Card,138381.81,Success
PAY000476,ORD000476,USR00397,Net Banking,48082.63,Success
PAY000477,ORD000477,USR00699,Credit Card,23534.79,Success
PAY000478,ORD000478,USR02225,Cash on Delivery,4096.65,Refunded
PAY000479,ORD000479,USR01636,Cash on Delivery,8021.84,Success
PAY000480,ORD000480,USR00396,Credit Card,3170.48,Success
PAY000481,ORD000481,USR02493,Net Banking,63449.68,Success
PAY000482,ORD000482,USR00076,Credit Card,7980.44,Failed
PAY000483,ORD000483,USR00265,Debit Card,613.2,Success
PAY000484,ORD000484,USR01820,Cash on Delivery,3752.52,Success
PAY000485,ORD000485,USR00718,UPI,1928.88,Success
PAY000486,ORD000486,USR00851,Debit Card,11359.29,Success
PAY000487,ORD000487,USR01391,Credit Card,92619.4,Success
PAY000488,ORD000488,USR00144,Credit Card,6459.8,Failed
PAY000489,ORD000489,USR00885,UPI,68933.11,Success
PAY000490,ORD000490,USR00396,Debit Card,2203.48,Failed
PAY000491,ORD000491,USR01493,UPI,3856.16,Success
PAY000492,ORD000492,USR01168,Credit Card,8159.68,Success
PAY000493,ORD000493,USR01063,UPI,7823.34,Success
PAY000494,ORD000494,USR02157,Credit Card,9902.2,Success
PAY000495,ORD000495,USR01066,Debit Card,1138.08,Success
PAY000496,ORD000496,USR01210,Net Banking,184068.69,Success
PAY000497,ORD000497,USR02446,UPI,3722.4,Success
PAY000498,ORD000498,USR00634,UPI,3808.56,Success
PAY000499,ORD000499,USR01157,Net Banking,73250.88,Success
PAY000500,ORD000500,USR01239,UPI,37359.84,Success
PAY000501,ORD000501,USR00733,Credit Card,2248.12,Success
PAY000502,ORD000502,USR00235,Net Banking,334.0,Refunded
PAY000503,ORD000503,USR00751,Cash on Delivery,4083.82,Refunded
PAY000504,ORD000504,USR00954,Debit Card,735.84,Pending
PAY000505,ORD000505,USR01543,Net Banking,64867.68000000001,Success
PAY000506,ORD000506,USR01198,Credit Card,4161.12,Success
PAY000507,ORD000507,USR01677,Debit Card,156718.2,Success
PAY000508,ORD000508,USR01192,Debit Card,13396.06,Success
PAY000509,ORD000509,USR02218,Net Banking,30158.92,Success
PAY000510,ORD000510,USR01417,Cash on Delivery,3800.39,Success
PAY000511,ORD000511,USR01218,Credit Card,1101.74,Success
PAY000512,ORD000512,USR01541,Net Banking,489.42,Success
PAY000513,ORD000513,USR02077,Credit Card,1192.12,Success
PAY000514,ORD000514,USR01446,Credit Card,15346.04,Success
PAY000515,ORD000515,USR02387,Credit Card,4532.43,Success
PAY000516,ORD000516,USR01520,Cash on Delivery,11290.56,Success
PAY000517,ORD000517,USR01389,UPI,4119.42,Failed
PAY000518,ORD000518,USR01857,Net Banking,2705.56,Success
PAY000519,ORD000519,USR01366,Net Banking,127118.2,Success
PAY000520,ORD000520,USR00500,UPI,2379.43,Success
PAY000521,ORD000521,USR01681,Cash on Delivery,1698.32,Pending
PAY000522,ORD000522,USR00511,Net Banking,63713.86,Success
PAY000523,ORD000523,USR00217,Cash on Delivery,2963.46,Refunded
PAY000524,ORD000524,USR01325,Credit Card,9536.56,Pending
PAY000525,ORD000525,USR01156,Credit Card,6528.900000000001,Pending
PAY000526,ORD000526,USR01828,Debit Card,669.37,Success
PAY000527,ORD000527,USR01811,Cash on Delivery,11146.56,Success
PAY000528,ORD000528,USR02493,Cash on Delivery,1788.18,Failed
PAY000529,ORD000529,USR01206,Debit Card,994.74,Failed
PAY000530,ORD000530,USR02215,Cash on Delivery,1969.74,Failed
PAY000531,ORD000531,USR00091,Debit Card,1760.76,Success
PAY000532,ORD000532,USR00714,Credit Card,3987.94,Refunded
PAY000533,ORD000533,USR01882,UPI,3861.4,Success
PAY000534,ORD000534,USR00039,Credit Card,153758.34,Success
PAY000535,ORD000535,USR00173,Debit Card,1832.58,Success
PAY000536,ORD000536,USR00653,Net Banking,1485.75,Success
PAY000537,ORD000537,USR00754,Debit Card,735.84,Refunded
PAY000538,ORD000538,USR01244,UPI,719.53,Failed
PAY000539,ORD000539,USR01082,Cash on Delivery,69277.6,Success
PAY000540,ORD000540,USR01684,Net Banking,132506.12,Pending
PAY000541,ORD000541,USR00456,Debit Card,18925.2,Success
PAY000542,ORD000542,USR00829,Net Banking,2170.88,Success
PAY000543,ORD000543,USR00895,Debit Card,13396.06,Pending
PAY000544,ORD000544,USR01385,UPI,2439.24,Success
PAY000545,ORD000545,USR01959,Net Banking,2027.28,Success
PAY000546,ORD000546,USR02435,Credit Card,134548.04,Success
PAY000547,ORD000547,USR01997,Cash on Delivery,2942.06,Success
PAY000548,ORD000548,USR02396,Net Banking,15285.12,Success
PAY000549,ORD000549,USR00190,Credit Card,6806.16,Success
PAY000550,ORD000550,USR00505,Cash on Delivery,7205.18,Pending
PAY000551,ORD000551,USR01215,Net Banking,50635.11,Refunded
PAY000552,ORD000552,USR01532,UPI,11401.17,Success
PAY000553,ORD000553,USR00824,Net Banking,589.42,Success
PAY000554,ORD000554,USR00929,Debit Card,1100.34,Success
PAY000555,ORD000555,USR00934,Net Banking,147465.88,Success
PAY000556,ORD000556,USR01141,Debit Card,4840.28,Success
PAY000557,ORD000557,USR00134,Net Banking,7317.719999999999,Success
PAY000558,ORD000558,USR02106,Net Banking,42500.52,Success
PAY000559,ORD000559,USR00685,Cash on Delivery,60892.34,Success
PAY000560,ORD000560,USR02221,Cash on Delivery,171243.92,Pending
PAY000561,ORD000561,USR01853,UPI,5462.2,Success
PAY000562,ORD000562,USR00815,Net Banking,14211.96,Success
PAY000563,ORD000563,USR01173,UPI,1756.14,Success
PAY000564,ORD000564,USR00080,Cash on Delivery,3504.74,Refunded
PAY000565,ORD000565,USR00203,Credit Card,6531.52,Success
PAY000566,ORD000566,USR01253,Debit Card,11401.17,Success
PAY000567,ORD000567,USR01700,Debit Card,2059.71,Success
PAY000568,ORD000568,USR01251,Credit Card,2248.12,Success
PAY000569,ORD000569,USR01683,Debit Card,2539.26,Success
PAY000570,ORD000570,USR01556,UPI,14410.36,Success
PAY000571,ORD000571,USR02095,UPI,1938.72,Success
PAY000572,ORD000572,USR01257,Cash on Delivery,11255.28,Success
PAY000573,ORD000573,USR01550,UPI,5265.27,Success
PAY000574,ORD000574,USR01167,Cash on Delivery,4458.9,Success
PAY000575,ORD000575,USR01397,Debit Card,6447.780000000001,Failed
PAY000576,ORD000576,USR00471,Debit Card,14841.12,Refunded
PAY000577,ORD000577,USR01036,Debit Card,8511.76,Refunded
PAY000578,ORD000578,USR01354,Debit Card,669.37,Refunded
PAY000579,ORD000579,USR00968,UPI,31724.84,Success
PAY000580,ORD000580,USR00358,Cash on Delivery,12414.04,Success
PAY000581,ORD000581,USR00668,Credit Card,64688.49,Success
PAY000582,ORD000582,USR00373,Debit Card,27178.8,Success
PAY000583,ORD000583,USR01032,UPI,12357.93,Pending
PAY000584,ORD000584,USR01146,Debit Card,7975.84,Failed
PAY000585,ORD000585,USR01372,Credit Card,942.28,Success
PAY000586,ORD000586,USR00090,Cash on Delivery,6688.349999999999,Success
PAY000587,ORD000587,USR00540,Net Banking,1997.04,Refunded
PAY000588,ORD000588,USR00869,Credit Card,1884.56,Failed
PAY000589,ORD000589,USR00041,Debit Card,4372.28,Failed
PAY000590,ORD000590,USR00740,Cash on Delivery,174347.84,Success
PAY000591,ORD000591,USR01947,Debit Card,2420.14,Success
PAY000592,ORD000592,USR01225,UPI,3350.96,Success
PAY000593,ORD000593,USR00929,UPI,2203.48,Failed
PAY000594,ORD000594,USR02037,Net Banking,8927.76,Success
PAY000595,ORD000595,USR00925,UPI,1458.58,Success
PAY000596,ORD000596,USR01582,Net Banking,582.97,Success
PAY000597,ORD000597,USR00390,UPI,185426.1,Success
PAY000598,ORD000598,USR01618,Net Banking,30177.2,Success
PAY000599,ORD000599,USR00256,Debit Card,1347.58,Success
PAY000600,ORD000600,USR00709,Cash on Delivery,6248.87,Success
PAY000601,ORD000601,USR01839,UPI,14862.08,Success
PAY000602,ORD000602,USR01945,Debit Card,11895.92,Success
PAY000603,ORD000603,USR02498,Debit Card,28436.44,Success
PAY000604,ORD000604,USR00010,Debit Card,14444.48,Pending
PAY000605,ORD000605,USR00798,Credit Card,34090.27,Success
PAY000606,ORD000606,USR00877,Credit Card,1028.4,Success
PAY000607,ORD000607,USR01029,Net Banking,4925.68,Failed
PAY000608,ORD000608,USR01016,Debit Card,16176.6,Success
PAY000609,ORD000609,USR01825,Credit Card,4820.67,Success
PAY000610,ORD000610,USR00374,UPI,375.89,Success
PAY000611,ORD000611,USR02194,UPI,72485.49,Pending
PAY000612,ORD000612,USR00224,Debit Card,4134.32,Refunded
PAY000613,ORD000613,USR01263,Net Banking,6046.53,Refunded
PAY000614,ORD000614,USR02225,Cash on Delivery,1450.15,Success
PAY000615,ORD000615,USR01803,UPI,1655.39,Success
PAY000616,ORD000616,USR00853,Debit Card,236167.2,Success
PAY000617,ORD000617,USR00063,Net Banking,137866.22,Failed
PAY000618,ORD000618,USR01241,UPI,73578.12,Success
PAY000619,ORD000619,USR00689,Net Banking,102505.56,Success
PAY000620,ORD000620,USR01485,Debit Card,7544.3,Success
PAY000621,ORD000621,USR01634,UPI,5039.02,Success
PAY000622,ORD000622,USR02153,Debit Card,3212.7,Success
PAY000623,ORD000623,USR00511,Net Banking,1064.59,Success
PAY000624,ORD000624,USR00385,Credit Card,2154.63,Success
PAY000625,ORD000625,USR00405,Credit Card,6043.24,Success
PAY000626,ORD000626,USR00518,Net Banking,258753.96,Success
PAY000627,ORD000627,USR00476,Net Banking,3376.24,Success
PAY000628,ORD000628,USR02001,Cash on Delivery,6254.96,Pending
PAY000629,ORD000629,USR01669,Debit Card,171243.92,Refunded
PAY000630,ORD000630,USR01894,UPI,4576.0,Success
PAY000631,ORD000631,USR01461,Cash on Delivery,120451.08,Success
PAY000632,ORD000632,USR00714,UPI,138929.1,Success
PAY000633,ORD000633,USR00083,Credit Card,5183.309999999999,Pending
PAY000634,ORD000634,USR01169,Debit Card,140404.89,Success
PAY000635,ORD000635,USR01902,UPI,147394.23,Success
PAY000636,ORD000636,USR02049,Net Banking,19112.29,Success
PAY000637,ORD000637,USR00051,Cash on Delivery,5799.96,Success
PAY000638,ORD000638,USR00685,UPI,2843.63,Success
PAY000639,ORD000639,USR00717,UPI,197659.35,Success
PAY000640,ORD000640,USR01470,Cash on Delivery,2347.68,Success
PAY000641,ORD000641,USR00449,UPI,669.96,Pending
PAY000642,ORD000642,USR00881,Net Banking,3710.6,Success
PAY000643,ORD000643,USR00488,UPI,4139.06,Success
PAY000644,ORD000644,USR01824,Cash on Delivery,16851.54,Success
PAY000645,ORD000645,USR02082,Debit Card,893.17,Pending
PAY000646,ORD000646,USR02143,Net Banking,21056.94,Success
PAY000647,ORD000647,USR01575,UPI,2154.63,Success
PAY000648,ORD000648,USR02202,Debit Card,116360.91,Success
PAY000649,ORD000649,USR00250,Debit Card,7272.68,Failed
PAY000650,ORD000650,USR00674,UPI,239.08,Success
PAY000651,ORD000651,USR00438,Debit Card,14261.18,Success
PAY000652,ORD000652,USR02166,Cash on Delivery,16951.64,Success
PAY000653,ORD000653,USR00771,Debit Card,5567.32,Pending
PAY000654,ORD000654,USR00268,UPI,2541.27,Refunded
PAY000655,ORD000655,USR01985,Debit Card,1712.74,Success
PAY000656,ORD000656,USR01078,Cash on Delivery,7891.28,Failed
PAY000657,ORD000657,USR00236,Debit Card,14166.36,Refunded
PAY000658,ORD000658,USR00389,Debit Card,366.78,Success
PAY000659,ORD000659,USR00763,Cash on Delivery,5012.01,Success
PAY000660,ORD000660,USR01849,Credit Card,232424.64,Refunded
PAY000661,ORD000661,USR02449,Cash on Delivery,69116.59,Success
PAY000662,ORD000662,USR00624,Net Banking,65886.45,Success
PAY000663,ORD000663,USR01253,Credit Card,6512.0,Success
PAY000664,ORD000664,USR00578,Net Banking,102270.81,Success
PAY000665,ORD000665,USR02123,Cash on Delivery,817.3499999999999,Success
PAY000666,ORD000666,USR00435,UPI,63684.96,Pending
PAY000667,ORD000667,USR02151,Net Banking,6962.23,Success
PAY000668,ORD000668,USR00764,Credit Card,10981.44,Success
PAY000669,ORD000669,USR01330,Cash on Delivery,5064.9,Success
PAY000670,ORD000670,USR02146,Net Banking,5416.14,Success
PAY000671,ORD000671,USR01359,Net Banking,165546.3,Success
PAY000672,ORD000672,USR02483,UPI,310.36,Success
PAY000673,ORD000673,USR00447,Cash on Delivery,2337.93,Pending
PAY000674,ORD000674,USR02018,UPI,14786.08,Success
PAY000675,ORD000675,USR01332,Cash on Delivery,34471.52,Success
PAY000676,ORD000676,USR00249,Debit Card,158901.8,Success
PAY000677,ORD000677,USR00166,Credit Card,1026.75,Success
PAY000678,ORD000678,USR01359,Cash on Delivery,2524.23,Success
PAY000679,ORD000679,USR01020,Cash on Delivery,1215.32,Success
PAY000680,ORD000680,USR00542,UPI,5083.3,Refunded
PAY000681,ORD000681,USR00759,Net Banking,490.56,Failed
PAY000682,ORD000682,USR02129,Cash on Delivery,2069.53,Pending
PAY000683,ORD000683,USR02181,Debit Card,6828.84,Success
PAY000684,ORD000684,USR00797,Cash on Delivery,1022.1,Refunded
PAY000685,ORD000685,USR00138,Credit Card,1670.67,Success
PAY000686,ORD000686,USR02232,Net Banking,7420.56,Success
PAY000687,ORD000687,USR01354,Credit Card,214452.33,Success
PAY000688,ORD000688,USR01876,Credit Card,1479.18,Success
PAY000689,ORD000689,USR00069,UPI,4540.9,Success
PAY000690,ORD000690,USR02101,Cash on Delivery,3127.48,Success
PAY000691,ORD000691,USR01474,Cash on Delivery,3336.42,Failed
PAY000692,ORD000692,USR00205,UPI,2092.92,Success
PAY000693,ORD000693,USR02174,Net Banking,1558.32,Success
PAY000694,ORD000694,USR00043,UPI,41632.92,Success
PAY000695,ORD000695,USR01907,Debit Card,7691.12,Success
PAY000696,ORD000696,USR02159,Net Banking,1752.37,Success
PAY000697,ORD000697,USR00761,Debit Card,1508.58,Success
PAY000698,ORD000698,USR02143,Debit Card,3990.22,Success
PAY000699,ORD000699,USR01995,Debit Card,2331.88,Success
PAY000700,ORD000700,USR01936,UPI,4417.1,Success
PAY000701,ORD000701,USR00900,Credit Card,21040.05,Failed
PAY000702,ORD000702,USR00360,UPI,20089.7,Pending
PAY000703,ORD000703,USR01720,UPI,7341.3,Success
PAY000704,ORD000704,USR00281,Net Banking,751.78,Pending
PAY000705,ORD000705,USR01888,UPI,3821.28,Success
PAY000706,ORD000706,USR00667,Debit Card,9638.1,Success
PAY000707,ORD000707,USR00093,Debit Card,5330.28,Success
PAY000708,ORD000708,USR00672,UPI,14376.72,Success
PAY000709,ORD000709,USR01970,Cash on Delivery,12736.48,Refunded
PAY000710,ORD000710,USR00061,Cash on Delivery,13877.4,Success
PAY000711,ORD000711,USR01029,UPI,519.44,Pending
PAY000712,ORD000712,USR01490,Cash on Delivery,18621.06,Success
PAY000713,ORD000713,USR00604,UPI,10439.52,Success
PAY000714,ORD000714,USR00682,Cash on Delivery,523.28,Success
PAY000715,ORD000715,USR01429,Net Banking,1722.24,Success
PAY000716,ORD000716,USR02281,Credit Card,14444.48,Success
PAY000717,ORD000717,USR00524,Credit Card,42350.61,Success
PAY000718,ORD000718,USR02394,UPI,136626.0,Failed
PAY000719,ORD000719,USR01969,UPI,1347.58,Pending
PAY000720,ORD000720,USR01102,Credit Card,3418.89,Pending
PAY000721,ORD000721,USR01754,Net Banking,5345.32,Success
PAY000722,ORD000722,USR01837,Net Banking,63170.81999999999,Success
PAY000723,ORD000723,USR02297,Credit Card,2008.11,Success
PAY000724,ORD000724,USR02095,Credit Card,17543.82,Success
PAY000725,ORD000725,USR01145,Net Banking,73746.87,Success
PAY000726,ORD000726,USR02262,Credit Card,4605.82,Refunded
PAY000727,ORD000727,USR02287,Credit Card,4121.72,Success
PAY000728,ORD000728,USR01080,Credit Card,46028.67,Success
PAY000729,ORD000729,USR02398,Net Banking,718.68,Success
PAY000730,ORD000730,USR00107,Credit Card,1790.0,Refunded
PAY000731,ORD000731,USR00048,Net Banking,25622.23,Success
PAY000732,ORD000732,USR00337,Cash on Delivery,14218.22,Success
PAY000733,ORD000733,USR01050,Debit Card,42350.61,Pending
PAY000734,ORD000734,USR01281,UPI,22632.9,Success
PAY000735,ORD000735,USR02056,Debit Card,953.4,Success
PAY000736,ORD000736,USR00625,Credit Card,14767.34,Failed
PAY000737,ORD000737,USR01891,Credit Card,5981.88,Success
PAY000738,ORD000738,USR01277,Net Banking,3454.94,Pending
PAY000739,ORD000739,USR01716,UPI,2859.8,Success
PAY000740,ORD000740,USR00303,Debit Card,8511.76,Success
PAY000741,ORD000741,USR00639,Cash on Delivery,3214.4,Success
PAY000742,ORD000742,USR00056,UPI,514.2,Success
PAY000743,ORD000743,USR00726,Debit Card,714.08,Success
PAY000744,ORD000744,USR00526,Net Banking,1716.62,Success
PAY000745,ORD000745,USR00474,Credit Card,9627.28,Success
PAY000746,ORD000746,USR00028,Debit Card,118311.24,Success
PAY000747,ORD000747,USR02126,Credit Card,6407.98,Success
PAY000748,ORD000748,USR00365,Debit Card,223340.19,Success
PAY000749,ORD000749,USR00526,Credit Card,5947.96,Success
PAY000750,ORD000750,USR01336,Credit Card,17247.06,Success
PAY000751,ORD000751,USR00883,Net Banking,1365.55,Success
PAY000752,ORD000752,USR01031,Debit Card,2998.56,Success
PAY000753,ORD000753,USR01027,Debit Card,3484.56,Success
PAY000754,ORD000754,USR01647,Cash on Delivery,2375.94,Success
PAY000755,ORD000755,USR00919,Credit Card,4208.07,Success
PAY000756,ORD000756,USR02411,UPI,5514.24,Success
PAY000757,ORD000757,USR01775,Debit Card,13133.98,Success
PAY000758,ORD000758,USR01532,Credit Card,1896.18,Success
PAY000759,ORD000759,USR01907,Cash on Delivery,4758.86,Pending
PAY000760,ORD000760,USR01216,Net Banking,2130.2,Success
PAY000761,ORD000761,USR01655,Credit Card,2331.0,Refunded
PAY000762,ORD000762,USR00485,Debit Card,3376.24,Success
PAY000763,ORD000763,USR02076,Debit Card,73578.12,Success
PAY000764,ORD000764,USR00714,UPI,3028.8,Success
PAY000765,ORD000765,USR01063,Credit Card,2420.14,Success
PAY000766,ORD000766,USR01977,Debit Card,84227.76,Refunded
PAY000767,ORD000767,USR01297,Cash on Delivery,1086.27,Success
PAY000768,ORD000768,USR01255,Cash on Delivery,101525.16,Failed
PAY000769,ORD000769,USR02134,Net Banking,3321.26,Refunded
PAY000770,ORD000770,USR00126,Debit Card,6279.84,Success
PAY000771,ORD000771,USR00537,Credit Card,1517.74,Success
PAY000772,ORD000772,USR02193,Net Banking,85787.81999999999,Success
PAY000773,ORD000773,USR02073,UPI,1652.61,Success
PAY000774,ORD000774,USR01604,Net Banking,1626.64,Pending
PAY000775,ORD000775,USR00067,UPI,7642.56,Success
PAY000776,ORD000776,USR00233,UPI,3214.4,Success
PAY000777,ORD000777,USR02157,Cash on Delivery,6825.4,Success
PAY000778,ORD000778,USR01170,Cash on Delivery,1617.81,Success
PAY000779,ORD000779,USR02159,Cash on Delivery,1652.61,Success
PAY000780,ORD000780,USR02276,Net Banking,3454.94,Success
PAY000781,ORD000781,USR00111,Credit Card,44315.43,Pending
PAY000782,ORD000782,USR01494,Net Banking,2060.84,Success
PAY000783,ORD000783,USR02082,Debit Card,44302.02,Success
PAY000784,ORD000784,USR00623,UPI,550.87,Success
PAY000785,ORD000785,USR02473,Debit Card,12003.28,Success
PAY000786,ORD000786,USR01542,UPI,85621.96,Success
PAY000787,ORD000787,USR01306,Debit Card,1756.14,Success
PAY000788,ORD000788,USR01762,Credit Card,6459.8,Success
PAY000789,ORD000789,USR01976,UPI,11568.48,Refunded
PAY000790,ORD000790,USR02363,Net Banking,649.97,Success
PAY000791,ORD000791,USR00877,Debit Card,5170.049999999999,Refunded
PAY000792,ORD000792,USR01990,UPI,171243.92,Success
PAY000793,ORD000793,USR01313,UPI,4121.72,Success
