order_id,user_id,order_date,status
ORD000607,USR00614,2025-12-18,Cancelled
ORD000608,USR00748,2025-10-29,Delivered
ORD000609,USR01925,2025-05-13,Delivered
ORD000610,USR00574,2025-08-14,Delivered
ORD000611,USR02161,2025-11-21,Processing
ORD000612,USR01227,2025-11-13,Cancelled
ORD000613,USR01926,2025-06-23,Cancelled
ORD000614,USR01686,2025-01-17,Delivered
ORD000615,USR01382,2025-08-13,Delivered
ORD000616,USR01819,2025-05-25,Processing
ORD000617,USR00055,2025-01-23,Cancelled
ORD000618,USR01175,2025-09-10,Delivered
ORD000619,USR00456,2025-02-21,Shipped
ORD000620,USR00639,2026-01-27,Delivered
ORD000621,USR00246,2025-08-15,Shipped
ORD000622,USR00132,2025-12-27,Delivered
ORD000623,USR02475,2025-04-08,Delivered
ORD000624,USR00711,2025-03-08,Processing
ORD000625,USR02062,2025-08-26,Delivered
ORD000626,USR00657,2025-11-01,Delivered
ORD000627,USR00045,2025-10-09,Delivered
ORD000628,USR01624,2025-01-26,Processing
ORD000629,USR01736,2025-07-01,Cancelled
ORD000630,USR01861,2025-12-29,Delivered
ORD000631,USR02270,2026-01-16,Delivered
ORD000632,USR01057,2025-10-30,Shipped
ORD000633,USR02344,2025-12-12,Processing
ORD000634,USR02056,2025-07-07,Delivered
ORD000635,USR01254,2025-11-26,Shipped
ORD000636,USR00932,2025-01-15,Delivered
ORD000637,USR01736,2025-04-29,Shipped
ORD000638,USR00643,2025-12-08,Delivered
ORD000639,USR01114,2026-01-20,Shipped
ORD000640,USR00377,2025-02-03,Shipped
ORD000641,USR02137,2025-01-25,Processing
ORD000642,USR01547,2025-01-05,Delivered
ORD000643,USR00513,2025-07-21,Delivered
ORD000644,USR00868,2025-05-28,Delivered
ORD000645,USR01641,2025-12-13,Processing
ORD000646,USR00230,2025-11-15,Delivered
ORD000647,USR00897,2025-04-21,Delivered
ORD000648,USR01607,2025-06-05,Shipped
ORD000649,USR00753,2026-01-31,Cancelled
ORD000650,USR02291,2026-01-05,Delivered
ORD000651,USR02479,2025-01-07,Shipped
ORD000652,USR00317,2025-04-15,Processing
ORD000653,USR01919,2025-12-20,Processing
ORD000654,USR01956,2025-10-24,Cancelled
ORD000655,USR01283,2025-03-02,Processing
ORD000656,USR01660,2025-01-02,Cancelled
ORD000657,USR01559,2025-05-23,Cancelled
ORD000658,USR00676,2025-06-28,Delivered
ORD000659,USR00224,2025-03-06,Shipped
ORD000660,USR01522,2025-01-17,Cancelled
ORD000661,USR01738,2025-04-20,Delivered
ORD000662,USR00798,2025-08-08,Shipped
ORD000663,USR01106,2025-01-24,Delivered
ORD000664,USR00445,2025-09-17,Delivered
ORD000665,USR00428,2025-11-10,Delivered
ORD000666,USR00319,2025-12-24,Processing
ORD000667,USR01486,2026-01-25,Shipped
ORD000668,USR02471,2025-05-26,Shipped
ORD000669,USR01375,2025-02-02,Processing
ORD000670,USR00115,2025-02-06,Shipped
ORD000671,USR00982,2025-10-05,Delivered
ORD000672,USR01156,2025-06-03,Delivered
ORD000673,USR00667,2025-11-17,Processing
ORD000674,USR02219,2025-11-11,Processing
ORD000675,USR00437,2025-02-18,Shipped
ORD000676,USR00268,2025-04-24,Shipped
ORD000677,USR00868,2025-12-01,Shipped
ORD000678,USR02446,2025-06-22,Delivered
ORD000679,USR00045,2025-11-12,Processing
ORD000680,USR01267,2025-11-12,Cancelled
ORD000681,USR00769,2025-03-31,Cancelled
ORD000682,USR02260,2025-10-07,Processing
ORD000683,USR00827,2025-07-03,Delivered
ORD000684,USR00133,2025-06-27,Cancelled
ORD000685,USR00985,2026-01-25,Delivered
ORD000686,USR01103,2026-01-20,Delivered
ORD000687,USR00349,2025-05-05,Shipped
ORD000688,USR02336,2025-07-11,Delivered
ORD000689,USR02314,2025-12-18,Shipped
ORD000690,USR00184,2025-10-18,Delivered
ORD000691,USR02310,2025-06-24,Cancelled
ORD000692,USR01982,2025-03-17,Delivered
ORD000693,USR00188,2025-01-24,Delivered
ORD000694,USR00197,2025-07-05,Delivered
ORD000695,USR01289,2025-07-18,Processing
ORD000696,USR00382,2025-02-06,Delivered
ORD000697,USR01265,2025-01-18,Delivered
ORD000698,USR00035,2025-01-31,Delivered
ORD000699,USR01461,2025-07-28,Delivered
ORD000700,USR01157,2025-09-07,Delivered
ORD000701,USR01631,2025-10-19,Cancelled
ORD000702,USR02049,2025-10-23,Processing
ORD000703,USR00799,2025-01-07,Delivered
ORD000704,USR01289,2025-11-26,Processing
ORD000705,USR01601,2025-01-10,Delivered
ORD000706,USR01458,2025-07-23,Shipped
ORD000707,USR00531,2025-10-20,Delivered
ORD000708,USR00399,2025-08-08,Shipped
ORD000709,USR01358,2025-10-08,Cancelled
ORD000710,USR01669,2025-01-31,Delivered
ORD000711,USR02063,2025-02-07,Processing
ORD000712,USR00414,2025-10-07,Delivered
ORD000713,USR02057,2025-07-18,Delivered
ORD000714,USR00616,2026-01-03,Delivered
ORD000715,USR00098,2025-08-13,Delivered
ORD000716,USR02406,2025-09-02,Delivered
ORD000717,USR01566,2025-05-15,Processing
ORD000718,USR01954,2025-01-23,Cancelled
ORD000719,USR02402,2026-02-03,Processing
ORD000720,USR00154,2025-12-23,Processing
ORD000721,USR01189,2025-05-04,Delivered
ORD000722,USR00661,2025-09-03,Delivered
ORD000723,USR00621,2025-09-14,Delivered
ORD000724,USR01897,2025-05-17,Shipped
ORD000725,USR00323,2025-12-22,Shipped
ORD000726,USR00383,2025-12-15,Cancelled
ORD000727,USR00949,2025-03-06,Delivered
ORD000728,USR00884,2026-01-02,Delivered
ORD000729,USR00577,2025-04-22,Shipped
ORD000730,USR00660,2025-12-06,Cancelled
ORD000731,USR02055,2025-04-10,Shipped
ORD000732,USR02115,2025-10-19,Delivered
ORD000733,USR02494,2025-05-28,Processing
ORD000734,USR02144,2025-06-07,Delivered
ORD000735,USR01399,2025-10-25,Delivered
ORD000736,USR01833,2025-12-24,Cancelled
ORD000737,USR00538,2025-07-11,Delivered
ORD000738,USR01389,2025-04-26,Processing
ORD000739,USR01192,2025-01-11,Delivered
ORD000740,USR01476,2025-01-02,Shipped
ORD000741,USR01765,2025-07-21,Shipped
ORD000742,USR00164,2025-09-09,Processing
ORD000743,USR01588,2025-08-23,Shipped
ORD000744,USR00980,2025-07-13,Processing
ORD000745,USR00856,2026-01-24,Delivered
ORD000746,USR02486,2025-03-22,Delivered
ORD000747,USR00308,2025-06-21,Delivered
ORD000748,USR00625,2025-06-17,Delivered
ORD000749,USR02323,2025-01-05,Delivered
ORD000750,USR02038,2025-04-22,Processing
ORD000751,USR00399,2025-03-24,Delivered
ORD000752,USR00062,2025-11-21,Delivered
ORD000753,USR00585,2025-06-28,Delivered
ORD000754,USR01268,2025-01-06,Shipped
ORD000755,USR02242,2025-02-07,Delivered
ORD000756,USR00358,2025-09-10,Shipped
ORD000757,USR02044,2025-04-19,Shipped
ORD000758,USR00386,2025-07-14,Shipped
ORD000759,USR01863,2025-06-10,Processing
ORD000760,USR01285,2025-05-11,Processing
ORD000761,USR00696,2025-03-08,Cancelled
ORD000762,USR01211,2025-07-20,Delivered
ORD000763,USR00662,2025-04-05,Delivered
ORD000764,USR00280,2025-05-27,Delivered
ORD000765,USR01148,2025-02-24,Delivered
ORD000766,USR02362,2025-08-24,Cancelled
ORD000767,USR01489,2025-10-03,Delivered
ORD000768,USR01448,2025-05-11,Cancelled
ORD000769,USR00366,2025-04-05,Cancelled
ORD000770,USR00292,2025-10-26,Delivered
ORD000771,USR00734,2025-02-01,Delivered
ORD000772,USR01888,2025-11-18,Delivered
ORD000773,USR01057,2025-04-06,Delivered
ORD000774,USR01939,2025-12-05,Processing
ORD000775,USR01049,2025-10-21,Delivered
ORD000776,USR01811,2025-12-26,Delivered
ORD000777,USR00576,2026-02-03,Shipped
ORD000778,USR00508,2025-03-18,Delivered
ORD000779,USR02330,2025-04-23,Delivered
ORD000780,USR02000,2025-04-24,Delivered
ORD000781,USR00163,2025-06-07,Processing
ORD000782,USR01489,2025-06-19,Shipped
ORD000783,USR01175,2025-02-18,Delivered
ORD000784,USR01643,2025-02-05,Delivered
ORD000785,USR01676,2025-01-08,Processing
ORD000786,USR00529,2026-01-13,Processing
ORD000787,USR01806,2025-01-17,Shipped
ORD000788,USR01503,2025-10-20,Delivered
ORD000789,USR02100,2025-01-21,Cancelled
ORD000790,USR01285,2025-11-26,Delivered
ORD000791,USR01531,2025-08-04,Cancelled
ORD000792,USR00342,2025-12-13,Shipped
ORD000793,USR01693,2025-01-24,Delivered
ORD000794,USR02073,2025-07-02,Processing
ORD000795,USR01844,2025-05-06,Cancelled
ORD000796,USR01077,2025-01-03,Delivered
ORD000797,USR00175,2025-11-23,Shipped
ORD000798,USR00234,2026-01-27,Shipped
ORD000799,USR01003,2025-10-04,Shipped
ORD000800,USR02298,2025-10-12,Shipped
ORD000801,USR00033,2025-07-31,Cancelled
ORD000802,USR00634,2025-09-19,Delivered
ORD000803,USR00432,2025-05-10,Delivered
ORD000804,USR01191,2025-05-05,Processing
ORD000805,USR01540,2025-01-08,Delivered
ORD000806,USR00649,2025-03-19,Delivered
ORD000807,USR02336,2025-03-01,Delivered
ORD000808,USR01636,2025-02-15,Delivered
ORD000809,USR00299,2025-07-16,Cancelled
ORD000810,USR00914,2025-07-21,Cancelled
ORD000811,USR01591,2025-08-16,Shipped
ORD000812,USR01894,2025-04-23,Cancelled
ORD000813,USR00383,2025-03-11,Processing
ORD000814,USR01430,2025-11-12,Shipped
ORD000815,USR01909,2025-01-04,Delivered
ORD000816,USR01919,2025-05-25,Delivered
ORD000817,USR02192,2025-12-14,Processing
ORD000818,USR01905,2025-06-21,Delivered
ORD000819,USR00447,2025-08-22,Delivered
ORD000820,USR00352,2025-06-21,Shipped
ORD000821,USR00739,2026-01-22,Delivered
ORD000822,USR00444,2025-10-16,Delivered
ORD000823,USR01626,2025-10-12,Delivered
ORD000824,USR01775,2025-10-06,Delivered
ORD000825,USR00818,2025-08-19,Delivered
ORD000826,USR01645,2025-06-15,Cancelled
ORD000827,USR01347,2025-10-17,Delivered
ORD000828,USR00265,2025-04-06,Delivered
ORD000829,USR01300,2025-02-14,Delivered
ORD000830,USR01403,2025-03-29,Delivered
ORD000831,USR02476,2025-10-31,Cancelled
ORD000832,USR01992,2026-01-13,Delivered
ORD000833,USR00871,2025-10-31,Shipped
ORD000834,USR01951,2026-01-30,Delivered
ORD000835,USR00469,2025-08-05,Cancelled
ORD000836,USR01141,2025-06-09,Delivered
ORD000837,USR01862,2025-03-27,Delivered
ORD000838,USR00157,2025-07-22,Cancelled
ORD000839,USR02233,2025-01-24,Cancelled
ORD000840,USR00638,2025-04-29,Shipped
ORD000841,USR01925,2025-05-04,Cancelled
ORD000842,USR00597,2025-08-03,Cancelled
ORD000843,USR00875,2025-12-10,Shipped
ORD000844,USR01312,2025-04-02,Shipped
ORD000845,USR02328,2025-01-05,Delivered
ORD000846,USR00129,2025-12-22,Processing
ORD000847,USR02463,2025-03-14,Cancelled
ORD000848,USR01558,2025-08-23,Shipped
ORD000849,USR00256,2025-07-09,Delivered
ORD000850,USR01481,2025-07-01,Cancelled
ORD000851,USR01762,2025-09-24,Processing
ORD000852,USR01940,2025-04-06,Processing
ORD000853,USR00875,2025-02-09,Cancelled
ORD000854,USR00222,2025-05-11,Shipped
ORD000855,USR00867,2025-08-25,Delivered
ORD000856,USR00094,2025-08-26,Shipped
ORD000857,USR01733,2025-01-13,Delivered
ORD000858,USR01106,2025-12-22,Cancelled
ORD000859,USR01033,2025-11-02,Processing
ORD000860,USR00722,2025-03-06,Shipped
ORD000861,USR00343,2025-01-01,Delivered
ORD000862,USR00581,2025-08-16,Shipped
ORD000863,USR00284,2025-02-28,Shipped
ORD000864,USR01122,2025-02-16,Shipped
ORD000865,USR01660,2025-06-26,Shipped
ORD000866,USR00335,2025-03-24,Delivered
ORD000867,USR01222,2025-04-26,Delivered
ORD000868,USR01850,2026-01-01,Processing
ORD000869,USR01720,2026-01-20,Processing
ORD000870,USR02150,2025-10-09,Cancelled
ORD000871,USR00877,2025-01-04,Cancelled
ORD000872,USR01063,2025-04-03,Shipped
ORD000873,USR00754,2025-04-07,Processing
ORD000874,USR00221,2025-08-09,Delivered
ORD000875,USR00379,2025-12-25,Delivered
ORD000876,USR01756,2025-03-28,Delivered
ORD000877,USR01401,2025-02-20,Delivered
ORD000878,USR01217,2025-11-28,Delivered
ORD000879,USR00674,2025-11-08,Delivered
ORD000880,USR00814,2026-01-07,Processing
ORD000881,USR01431,2025-12-05,Cancelled
ORD000882,USR01717,2025-03-29,Delivered
ORD000883,USR01973,2025-02-04,Delivered
ORD000884,USR01948,2025-06-30,Delivered
ORD000885,USR02194,2025-09-26,Delivered
ORD000886,USR00659,2025-03-05,Delivered
ORD000887,USR01790,2025-09-25,Cancelled
ORD000888,USR01453,2025-10-21,Shipped
ORD000889,USR02337,2025-09-08,Cancelled
ORD000890,USR01594,2026-01-06,Cancelled
ORD000891,USR00041,2025-01-03,Delivered
ORD000892,USR02298,2025-12-18,Delivered
ORD000893,USR02446,2025-07-07,Shipped
ORD000894,USR00814,2025-10-17,Processing
ORD000895,USR00319,2025-02-18,Delivered
ORD000896,USR02370,2025-08-11,Cancelled
ORD000897,USR00593,2025-02-24,Delivered
ORD000898,USR01327,2026-01-31,Delivered
ORD000899,USR01297,2025-02-27,Delivered
ORD000900,USR00059,2025-09-15,Processing
ORD000901,USR00617,2025-08-12,Delivered
ORD000902,USR01879,2025-04-19,Delivered
ORD000903,USR00605,2025-10-02,Delivered
ORD000904,USR02046,2025-07-10,Processing
ORD000905,USR01297,2025-06-20,Cancelled
ORD000906,USR00466,2025-10-09,Delivered
ORD000907,USR01665,2025-10-09,Shipped
ORD000908,USR01077,2025-02-11,Delivered
ORD000909,USR02133,2026-01-09,Delivered
ORD000910,USR00016,2025-10-29,Cancelled
ORD000911,USR01846,2025-06-10,Delivered
ORD000912,USR00515,2025-10-19,Shipped
ORD000913,USR01841,2026-01-19,Cancelled
ORD000914,USR02370,2025-08-26,Delivered
ORD000915,USR00400,2025-12-20,Shipped
ORD000916,USR00150,2025-08-29,Delivered
ORD000917,USR00896,2025-03-27,Delivered
ORD000918,USR00769,2025-12-27,Delivered
ORD000919,USR01722,2025-12-20,Shipped
ORD000920,USR02237,2025-02-18,Cancelled
ORD000921,USR00681,2025-07-15,Processing
ORD000922,USR02462,2025-10-12,Delivered
ORD000923,USR01547,2025-09-22,Delivered
ORD000924,USR00886,2025-01-23,Delivered
ORD000925,USR01426,2025-12-29,Delivered
ORD000926,USR00860,2025-01-26,Cancelled
ORD000927,USR00783,2026-01-20,Cancelled
ORD000928,USR02363,2026-01-31,Delivered
ORD000929,USR00059,2025-06-23,Delivered
ORD000930,USR01517,2025-05-02,Delivered
ORD000931,USR01491,2025-09-03,Shipped
ORD000932,USR00067,2025-10-01,Cancelled
ORD000933,USR01237,2026-01-27,Delivered
ORD000934,USR01258,2025-12-25,Shipped
ORD000935,USR02057,2025-11-06,Delivered
ORD000936,USR00511,2025-04-21,Delivered
ORD000937,USR02045,2025-02-04,Processing
ORD000938,USR01868,2025-10-08,Delivered
ORD000939,USR01696,2025-07-12,Delivered
ORD000940,USR01681,2025-11-08,Shipped
ORD000941,USR01441,2025-03-21,Delivered
ORD000942,USR01443,2025-09-18,Processing
ORD000943,USR02222,2025-10-25,Processing
ORD000944,USR01745,2025-09-03,Cancelled
ORD000945,USR02143,2025-03-30,Delivered
ORD000946,USR01376,2025-09-18,Cancelled
ORD000947,USR00465,2025-05-22,Delivered
ORD000948,USR00721,2025-06-19,Shipped
ORD000949,USR01880,2025-06-09,Delivered
ORD000950,USR01755,2025-01-28,Processing
ORD000951,USR01529,2025-12-03,Shipped
ORD000952,USR00725,2025-02-19,Processing
ORD000953,USR02265,2025-09-21,Delivered
ORD000954,USR02437,2025-03-12,Delivered
ORD000955,USR00667,2025-03-28,Delivered
ORD000956,USR02224,2026-01-05,Delivered
ORD000957,USR01786,2026-01-22,Processing
ORD000958,USR01563,2025-09-02,Processing
ORD000959,USR01168,2025-03-25,Cancelled
ORD000960,USR01792,2025-01-01,Delivered
ORD000961,USR01161,2025-01-28,Delivered
ORD000962,USR00407,2025-04-01,Shipped
ORD000963,USR00359,2025-10-10,Delivered
ORD000964,USR00426,2025-04-20,Processing
ORD000965,USR00368,2025-11-11,Delivered
ORD000966,USR00068,2025-05-31,Delivered
ORD000967,USR01685,2025-10-02,Delivered
ORD000968,USR00425,2025-03-07,Processing
ORD000969,USR02034,2025-11-17,Shipped
ORD000970,USR02232,2025-04-28,Shipped
ORD000971,USR00409,2025-03-11,Processing
ORD000972,USR01820,2025-12-06,Delivered
ORD000973,USR02062,2025-03-21,Delivered
ORD000974,USR02381,2025-01-31,Shipped
ORD000975,USR00134,2025-05-10,Delivered
ORD000976,USR01188,2025-02-15,Cancelled
ORD000977,USR01723,2025-05-23,Processing
ORD000978,USR00868,2025-05-23,Shipped
ORD000979,USR00913,2025-09-07,Cancelled
ORD000980,USR01863,2025-05-23,Shipped
ORD000981,USR02260,2025-12-02,Delivered
ORD000982,USR01561,2025-04-19,Cancelled
ORD000983,USR00469,2026-01-10,Delivered
ORD000984,USR00802,2025-03-09,Delivered
ORD000985,USR01924,2026-01-19,Delivered
ORD000986,USR00510,2025-09-26,Delivered
ORD000987,USR01437,2026-01-18,Delivered
ORD000988,USR01901,2025-02-26,Shipped
ORD000989,USR01692,2025-02-03,Cancelled
ORD000990,USR01622,2025-08-04,Delivered
ORD000991,USR00032,2025-07-04,Cancelled
ORD000992,USR01535,2025-10-23,Shipped
ORD000993,USR00918,2025-11-05,Shipped
ORD000994,USR02079,2025-12-30,Delivered
ORD000995,USR01162,2025-04-11,Delivered
ORD000996,USR01097,2025-12-25,Processing
ORD000997,USR01084,2025-01-06,Delivered
ORD000998,USR01260,2025-12-11,Delivered
ORD000999,USR01699,2025-03-06,Shipped
ORD001000,USR00990,2026-01-12,Processing
ORD001001,USR00018,2025-11-18,Delivered
ORD001002,USR01699,2026-01-12,Delivered
ORD001003,USR00134,2025-01-07,Processing
ORD001004,USR00064,2025-03-07,Delivered
ORD001005,USR00108,2025-01-19,Cancelled
ORD001006,USR00629,2025-11-21,Shipped
ORD001007,USR01534,2025-04-17,Cancelled
ORD001008,USR02126,2025-01-26,Delivered
ORD001009,USR02458,2025-05-22,Delivered
ORD001010,USR01301,2026-01-01,Delivered
ORD001011,USR01373,2025-12-23,Delivered
ORD001012,USR00699,2025-03-18,Delivered
ORD001013,USR02344,2025-04-23,Cancelled
ORD001014,USR01762,2025-03-09,Cancelled
ORD001015,USR00991,2025-03-08,Cancelled
ORD001016,USR02277,2026-01-03,Cancelled
ORD001017,USR01604,2025-08-13,Delivered
ORD001018,USR00790,2025-09-12,Delivered
ORD001019,USR01612,2025-07-03,Processing
ORD001020,USR00212,2025-03-07,Shipped
ORD001021,USR02367,2025-12-23,Cancelled
ORD001022,USR01758,2025-02-22,Delivered
ORD001023,USR00528,2025-05-05,Delivered
ORD001024,USR01600,2025-07-10,Delivered
ORD001025,USR00712,2026-01-03,Cancelled
ORD001026,USR01652,2025-04-10,Cancelled
ORD001027,USR01304,2025-01-22,Shipped
ORD001028,USR02119,2026-02-02,Delivered
ORD001029,USR00649,2026-01-24,Delivered
ORD001030,USR01792,2025-03-08,Delivered
ORD001031,USR00947,2025-09-15,Processing
ORD001032,USR00408,2025-02-17,Delivered
ORD001033,USR00518,2025-08-02,Processing
ORD001034,USR02066,2025-06-21,Delivered
ORD001035,USR00485,2025-01-25,Delivered
ORD001036,USR02364,2025-07-28,Delivered
ORD001037,USR01606,2025-05-10,Delivered
ORD001038,USR01066,2025-07-22,Shipped
ORD001039,USR02265,2025-04-11,Delivered
ORD001040,USR00652,2025-01-02,Shipped
ORD001041,USR01321,2025-12-16,Cancelled
ORD001042,USR00835,2025-01-30,Delivered
ORD001043,USR00382,2025-06-26,Cancelled
ORD001044,USR00383,2026-01-02,Delivered
ORD001045,USR00106,2025-11-01,Cancelled
ORD001046,USR01792,2025-04-29,Cancelled
ORD001047,USR00048,2025-08-14,Cancelled
ORD001048,USR02431,2025-08-22,Delivered
ORD001049,USR00627,2025-08-24,Delivered
ORD001050,USR00114,2025-07-02,Delivered
ORD001051,USR02227,2025-07-23,Shipped
ORD001052,USR00323,2025-10-27,Cancelled
ORD001053,USR02343,2025-02-19,Delivered
ORD001054,USR01567,2025-11-09,Shipped
ORD001055,USR00104,2025-10-03,Processing
ORD001056,USR00535,2025-04-25,Cancelled
ORD001057,USR01859,2025-03-09,Delivered
ORD001058,USR01467,2026-01-29,Delivered
ORD001059,USR00765,2025-02-06,Delivered
ORD001060,USR00982,2025-12-17,Delivered
ORD001061,USR00909,2025-01-12,Delivered
ORD001062,USR01217,2025-11-30,Cancelled
ORD001063,USR00794,2025-03-24,Delivered
ORD001064,USR02194,2025-11-03,Processing
ORD001065,USR01005,2025-02-15,Delivered
ORD001066,USR01549,2025-08-01,Processing
ORD001067,USR01067,2025-12-16,Processing
ORD001068,USR00212,2025-12-18,Processing
ORD001069,USR01127,2026-01-16,Delivered
ORD001070,USR00340,2025-02-07,Delivered
ORD001071,USR00589,2025-08-29,Processing
ORD001072,USR00095,2025-06-02,Shipped
ORD001073,USR02374,2025-07-13,Processing
ORD001074,USR00424,2025-11-08,Delivered
ORD001075,USR00455,2025-01-21,Cancelled
ORD001076,USR01881,2025-03-23,Delivered
ORD001077,USR02441,2025-10-26,Delivered
ORD001078,USR00503,2026-01-19,Processing
ORD001079,USR00439,2025-09-29,Delivered
ORD001080,USR00581,2025-04-22,Delivered
ORD001081,USR01157,2025-03-03,Processing
ORD001082,USR01074,2025-01-15,Cancelled
ORD001083,USR00740,2025-05-15,Delivered
ORD001084,USR00381,2025-05-07,Delivered
ORD001085,USR00317,2026-01-15,Cancelled
ORD001086,USR02025,2025-10-05,Delivered
ORD001087,USR01481,2025-05-22,Delivered
ORD001088,USR00852,2025-02-04,Delivered
ORD001089,USR01601,2025-11-14,Processing
ORD001090,USR00413,2025-07-18,Processing
ORD001091,USR02012,2025-07-20,Delivered
ORD001092,USR00090,2025-03-25,Processing
ORD001093,USR01695,2025-03-19,Cancelled
ORD001094,USR00302,2025-10-18,Delivered
ORD001095,USR01993,2025-02-11,Processing
ORD001096,USR00313,2025-04-14,Cancelled
ORD001097,USR00862,2025-03-02,Delivered
ORD001098,USR01720,2025-08-03,Delivered
ORD001099,USR01538,2025-09-07,Delivered
ORD001100,USR01285,2025-01-08,Cancelled
ORD001101,USR01847,2025-09-14,Delivered
ORD001102,USR00660,2025-01-29,Cancelled
