review_id,user_id,product_id,rating,comment
REV000511,USR01761,PROD0245,5,Excellent product!
REV000512,USR00012,PROD0042,1,Extremely bad.
REV000513,USR01423,PROD0498,5,Excellent product!
REV000514,USR01102,PROD0041,1,Extremely bad.
REV000515,USR00522,PROD0152,4,Good product.
REV000516,USR00818,PROD0041,3,Average experience.
REV000517,USR00309,PROD0264,1,"Horrible quality, do not buy."
REV000518,USR00415,PROD0248,5,"Super fast delivery, love it!"
REV000519,USR00675,PROD0107,4,"Works well, satisfied."
REV000520,USR01545,PROD0422,1,Waste of money.
REV000521,USR00575,PROD0152,2,Disappointed with the product.
REV000522,USR01448,PROD0384,2,Bad experience.
REV000523,USR01844,PROD0435,3,Okay okay product.
REV000524,USR01109,PROD0353,5,Value for money.
REV000525,USR02101,PROD0254,5,Excellent product!
REV000526,USR02442,PROD0234,2,Bad experience.
REV000527,USR01151,PROD0239,5,Value for money.
REV000528,USR01620,PROD0264,5,Excellent product!
REV000529,USR01646,PROD0158,1,"Broken item received, completely waste."
REV000530,USR02025,PROD0078,1,Waste of money.
REV000531,USR01252,PROD0195,4,"Good quality, but delivery was a bit slow."
REV000532,USR01583,PROD0162,1,"Broken item received, completely waste."
REV000533,USR01334,PROD0298,5,Highly recommended.
REV000534,USR01402,PROD0237,3,Average experience.
REV000535,USR00099,PROD0309,1,"Broken item received, completely waste."
REV000536,USR01487,PROD0266,5,Excellent product!
REV000537,USR01849,PROD0446,5,Perfect fit and quality.
REV000538,USR01284,PROD0402,2,Bad experience.
REV000539,USR00259,PROD0159,5,"Super fast delivery, love it!"
REV000540,USR02330,PROD0117,2,"Not good, quality is poor."
REV000541,USR01093,PROD0195,5,Perfect fit and quality.
REV000542,USR00951,PROD0397,5,"Super fast delivery, love it!"
REV000543,USR01043,PROD0091,1,"Horrible quality, do not buy."
REV000544,USR00524,PROD0018,4,"Works well, satisfied."
REV000545,USR01378,PROD0036,3,"It's fine, nothing special."
REV000546,USR01134,PROD0245,2,Defective piece received.
REV000547,USR02054,PROD0458,5,Highly recommended.
REV000548,USR00577,PROD0431,4,Nice design.
REV000549,USR01307,PROD0051,5,Highly recommended.
REV000550,USR00037,PROD0345,5,Perfect fit and quality.
REV000551,USR02195,PROD0464,1,Extremely bad.
REV000552,USR01493,PROD0058,2,Bad experience.
REV000553,USR00258,PROD0039,4,Decent product for the price.
REV000554,USR00325,PROD0449,4,Good product.
REV000555,USR01477,PROD0132,5,Perfect fit and quality.
REV000556,USR01255,PROD0096,2,Not worth the money.
REV000557,USR02340,PROD0127,4,Decent product for the price.
REV000558,USR01087,PROD0030,5,"Super fast delivery, love it!"
REV000559,USR01845,PROD0381,2,Defective piece received.
REV000560,USR01531,PROD0385,5,Perfect fit and quality.
REV000561,USR00035,PROD0287,5,Value for money.
REV000562,USR01214,PROD0036,4,"Good quality, but delivery was a bit slow."
REV000563,USR01733,PROD0286,4,"Works well, satisfied."
REV000564,USR01520,PROD0118,3,Average quality.
REV000565,USR00883,PROD0370,2,Bad experience.
REV000566,USR01049,PROD0391,3,Average quality.
REV000567,USR00701,PROD0398,1,Extremely bad.
REV000568,USR01397,PROD0332,5,Excellent product!
REV000569,USR01231,PROD0231,5,"Super fast delivery, love it!"
REV000570,USR00626,PROD0075,3,"It's fine, nothing special."
REV000571,USR00618,PROD0433,3,Okay okay product.
REV000572,USR02053,PROD0455,5,Highly recommended.
REV000573,USR02301,PROD0460,5,Excellent product!
REV000574,USR00096,PROD0394,5,Value for money.
REV000575,USR00935,PROD0393,5,Perfect fit and quality.
REV000576,USR00628,PROD0195,5,Value for money.
REV000577,USR01726,PROD0031,2,Bad experience.
REV000578,USR00012,PROD0382,2,Defective piece received.
REV000579,USR00697,PROD0336,4,"Works well, satisfied."
REV000580,USR02334,PROD0441,5,Perfect fit and quality.
REV000581,USR01966,PROD0120,1,Waste of money.
REV000582,USR01186,PROD0370,4,Decent product for the price.
REV000583,USR02298,PROD0156,5,"Super fast delivery, love it!"
REV000584,USR00100,PROD0205,5,Value for money.
REV000585,USR01322,PROD0407,4,Decent product for the price.
REV000586,USR01869,PROD0101,4,Good product.
REV000587,USR02434,PROD0480,2,Disappointed with the product.
REV000588,USR01738,PROD0401,5,Value for money.
REV000589,USR02272,PROD0477,3,Average experience.
REV000590,USR01842,PROD0444,2,Not worth the money.
REV000591,USR00810,PROD0407,4,Good product.
REV000592,USR00849,PROD0064,4,Good product.
REV000593,USR01412,PROD0232,1,"Broken item received, completely waste."
REV000594,USR00668,PROD0264,5,Excellent product!
REV000595,USR00147,PROD0315,2,Not worth the money.
REV000596,USR00409,PROD0002,4,Decent product for the price.
REV000597,USR02129,PROD0093,5,Highly recommended.
REV000598,USR02256,PROD0127,3,Average experience.
REV000599,USR02480,PROD0207,2,Disappointed with the product.
REV000600,USR01861,PROD0432,5,Value for money.
REV000601,USR01617,PROD0252,4,"Works well, satisfied."
REV000602,USR00369,PROD0125,4,"Works well, satisfied."
REV000603,USR00349,PROD0324,4,"Works well, satisfied."
REV000604,USR00213,PROD0303,4,Nice design.
REV000605,USR02454,PROD0425,2,"Not good, quality is poor."
REV000606,USR01831,PROD0470,1,"Broken item received, completely waste."
REV000607,USR01774,PROD0218,5,Excellent product!
REV000608,USR00821,PROD0411,4,Nice design.
REV000609,USR00159,PROD0114,1,"Broken item received, completely waste."
REV000610,USR00670,PROD0223,2,Defective piece received.
REV000611,USR02123,PROD0297,1,Waste of money.
REV000612,USR01732,PROD0297,1,Extremely bad.
REV000613,USR01740,PROD0219,2,Disappointed with the product.
REV000614,USR01409,PROD0312,4,Decent product for the price.
REV000615,USR00999,PROD0063,2,Bad experience.
REV000616,USR01494,PROD0371,2,"Not good, quality is poor."
REV000617,USR02277,PROD0226,4,Decent product for the price.
REV000618,USR00314,PROD0283,3,Average experience.
REV000619,USR02254,PROD0231,4,Good product.
REV000620,USR02372,PROD0381,1,Extremely bad.
REV000621,USR02252,PROD0019,4,Good product.
REV000622,USR01451,PROD0009,4,"Works well, satisfied."
REV000623,USR01904,PROD0053,4,Decent product for the price.
REV000624,USR00438,PROD0455,5,"Super fast delivery, love it!"
REV000625,USR01815,PROD0235,4,"Good quality, but delivery was a bit slow."
REV000626,USR00649,PROD0375,4,"Works well, satisfied."
REV000627,USR00330,PROD0137,4,Good product.
REV000628,USR01088,PROD0171,4,Good product.
REV000629,USR02132,PROD0104,5,Excellent product!
REV000630,USR01640,PROD0276,4,Good product.
REV000631,USR02282,PROD0367,5,Excellent product!
REV000632,USR02195,PROD0272,1,Worst product ever!
REV000633,USR00675,PROD0125,2,Not worth the money.
REV000634,USR00965,PROD0068,5,"Super fast delivery, love it!"
REV000635,USR02280,PROD0078,5,"Super fast delivery, love it!"
REV000636,USR01464,PROD0470,1,"Horrible quality, do not buy."
REV000637,USR01413,PROD0048,2,Not worth the money.
REV000638,USR00495,PROD0319,5,Value for money.
REV000639,USR01413,PROD0243,4,"Works well, satisfied."
REV000640,USR00417,PROD0440,5,Value for money.
REV000641,USR00120,PROD0159,3,Average experience.
REV000642,USR02393,PROD0001,5,Excellent product!
REV000643,USR01004,PROD0079,2,"Not good, quality is poor."
REV000644,USR01034,PROD0261,4,Decent product for the price.
REV000645,USR01656,PROD0075,5,Value for money.
REV000646,USR01733,PROD0125,3,"Expected better, but fine."
REV000647,USR01795,PROD0040,3,Okay okay product.
REV000648,USR00967,PROD0207,4,Good product.
REV000649,USR00201,PROD0483,4,Nice design.
REV000650,USR02074,PROD0138,3,"Expected better, but fine."
REV000651,USR02216,PROD0127,5,Highly recommended.
REV000652,USR00027,PROD0015,4,"Works well, satisfied."
REV000653,USR01065,PROD0113,1,"Broken item received, completely waste."
REV000654,USR02224,PROD0181,4,Nice design.
REV000655,USR00017,PROD0487,1,"Broken item received, completely waste."
REV000656,USR02166,PROD0356,4,"Works well, satisfied."
REV000657,USR00377,PROD0294,5,"Super fast delivery, love it!"
REV000658,USR00707,PROD0031,2,"Not good, quality is poor."
REV000659,USR01985,PROD0040,5,Excellent product!
REV000660,USR00526,PROD0282,4,"Works well, satisfied."
REV000661,USR02019,PROD0037,3,Average quality.
REV000662,USR01138,PROD0263,1,Worst product ever!
REV000663,USR01764,PROD0038,1,Extremely bad.
REV000664,USR00058,PROD0495,1,Extremely bad.
REV000665,USR00169,PROD0009,5,Highly recommended.
REV000666,USR00329,PROD0082,3,"It's fine, nothing special."
REV000667,USR00500,PROD0484,5,"Super fast delivery, love it!"
REV000668,USR00365,PROD0064,5,Value for money.
REV000669,USR01498,PROD0323,5,Excellent product!
REV000670,USR01783,PROD0026,1,Worst product ever!
REV000671,USR01702,PROD0179,4,Decent product for the price.
REV000672,USR00965,PROD0031,5,"Super fast delivery, love it!"
REV000673,USR00494,PROD0094,5,Perfect fit and quality.
REV000674,USR00267,PROD0165,2,Bad experience.
REV000675,USR00108,PROD0457,5,"Super fast delivery, love it!"
REV000676,USR02088,PROD0128,5,Excellent product!
REV000677,USR01096,PROD0285,5,Excellent product!
REV000678,USR02231,PROD0036,3,"Expected better, but fine."
REV000679,USR01517,PROD0085,1,"Horrible quality, do not buy."
REV000680,USR01397,PROD0350,4,Nice design.
REV000681,USR01870,PROD0356,5,Perfect fit and quality.
REV000682,USR02488,PROD0005,3,Okay okay product.
REV000683,USR00788,PROD0433,2,Not worth the money.
REV000684,USR02469,PROD0158,5,"Super fast delivery, love it!"
REV000685,USR00919,PROD0147,5,"Super fast delivery, love it!"
REV000686,USR02121,PROD0214,5,Excellent product!
REV000687,USR00416,PROD0321,5,Perfect fit and quality.
REV000688,USR00608,PROD0292,5,"Super fast delivery, love it!"
REV000689,USR01025,PROD0225,4,"Good quality, but delivery was a bit slow."
REV000690,USR00080,PROD0416,3,Average quality.
REV000691,USR00427,PROD0483,5,Perfect fit and quality.
REV000692,USR01172,PROD0309,4,Good product.
REV000693,USR02012,PROD0182,1,Extremely bad.
REV000694,USR01663,PROD0428,4,Decent product for the price.
REV000695,USR01582,PROD0424,4,"Works well, satisfied."
REV000696,USR02387,PROD0325,5,Excellent product!
REV000697,USR01632,PROD0169,1,"Horrible quality, do not buy."
REV000698,USR01132,PROD0317,3,Average quality.
REV000699,USR02246,PROD0127,2,Defective piece received.
REV000700,USR01083,PROD0355,4,"Works well, satisfied."
REV000701,USR01767,PROD0204,2,Not worth the money.
REV000702,USR00357,PROD0357,3,"Expected better, but fine."
REV000703,USR01359,PROD0338,5,Perfect fit and quality.
REV000704,USR00436,PROD0203,5,Highly recommended.
REV000705,USR00112,PROD0173,2,Bad experience.
REV000706,USR00468,PROD0134,3,"It's fine, nothing special."
REV000707,USR01228,PROD0454,2,Defective piece received.
REV000708,USR01311,PROD0181,2,Not worth the money.
REV000709,USR00690,PROD0166,5,Highly recommended.
REV000710,USR02352,PROD0459,2,Bad experience.
REV000711,USR01815,PROD0400,4,"Works well, satisfied."
REV000712,USR00420,PROD0086,4,"Good quality, but delivery was a bit slow."
REV000713,USR01867,PROD0399,4,Nice design.
REV000714,USR00831,PROD0035,5,Value for money.
REV000715,USR00033,PROD0429,2,Disappointed with the product.
REV000716,USR01121,PROD0272,5,Perfect fit and quality.
REV000717,USR00769,PROD0351,4,Nice design.
REV000718,USR00404,PROD0396,5,Highly recommended.
REV000719,USR00286,PROD0419,1,"Horrible quality, do not buy."
REV000720,USR00778,PROD0005,4,Decent product for the price.
REV000721,USR02066,PROD0281,5,Highly recommended.
REV000722,USR01824,PROD0366,2,Disappointed with the product.
REV000723,USR01328,PROD0453,5,Excellent product!
REV000724,USR00030,PROD0161,5,Excellent product!
REV000725,USR02311,PROD0455,2,Disappointed with the product.
REV000726,USR00783,PROD0297,3,Average experience.
REV000727,USR00299,PROD0174,1,Waste of money.
REV000728,USR00012,PROD0152,3,Okay okay product.
REV000729,USR01683,PROD0421,4,Nice design.
REV000730,USR00430,PROD0136,4,Nice design.
REV000731,USR01974,PROD0268,4,Nice design.
REV000732,USR00925,PROD0223,4,Decent product for the price.
REV000733,USR01397,PROD0121,5,Perfect fit and quality.
REV000734,USR01414,PROD0153,3,Average quality.
REV000735,USR02005,PROD0278,3,"Expected better, but fine."
REV000736,USR00503,PROD0248,5,Excellent product!
REV000737,USR01960,PROD0033,3,"It's fine, nothing special."
REV000738,USR01955,PROD0263,1,Waste of money.
REV000739,USR01810,PROD0114,3,Average experience.
REV000740,USR00642,PROD0093,4,Decent product for the price.
REV000741,USR00466,PROD0304,3,"It's fine, nothing special."
REV000742,USR01757,PROD0171,3,"It's fine, nothing special."
REV000743,USR01566,PROD0412,5,Perfect fit and quality.
REV000744,USR01184,PROD0018,4,Good product.
REV000745,USR00242,PROD0202,3,Average quality.
REV000746,USR00324,PROD0338,2,Bad experience.
REV000747,USR01593,PROD0014,1,Extremely bad.
REV000748,USR00729,PROD0474,4,Decent product for the price.
REV000749,USR01313,PROD0273,5,Value for money.
REV000750,USR02310,PROD0360,4,Nice design.
REV000751,USR01402,PROD0055,2,Defective piece received.
REV000752,USR00803,PROD0453,5,Highly recommended.
REV000753,USR01047,PROD0480,4,Good product.
REV000754,USR01473,PROD0025,4,"Works well, satisfied."
REV000755,USR01104,PROD0499,1,Waste of money.
REV000756,USR01863,PROD0315,4,"Works well, satisfied."
REV000757,USR01938,PROD0300,5,Perfect fit and quality.
REV000758,USR00571,PROD0257,5,Value for money.
REV000759,USR02188,PROD0160,4,"Good quality, but delivery was a bit slow."
REV000760,USR00128,PROD0419,5,Perfect fit and quality.
REV000761,USR02056,PROD0469,5,Highly recommended.
REV000762,USR02445,PROD0443,3,"Expected better, but fine."
REV000763,USR00797,PROD0167,5,Value for money.
REV000764,USR02028,PROD0091,3,"It's fine, nothing special."
REV000765,USR00635,PROD0458,5,Value for money.
REV000766,USR01314,PROD0440,5,Highly recommended.
REV000767,USR02358,PROD0357,4,"Good quality, but delivery was a bit slow."
REV000768,USR01425,PROD0245,2,Defective piece received.
REV000769,USR01758,PROD0213,5,Excellent product!
REV000770,USR00438,PROD0045,5,Highly recommended.
REV000771,USR01605,PROD0310,4,Decent product for the price.
REV000772,USR02192,PROD0380,5,Value for money.
REV000773,USR02451,PROD0361,3,Okay okay product.
REV000774,USR02303,PROD0458,3,Average experience.
REV000775,USR00824,PROD0278,5,Value for money.
REV000776,USR02033,PROD0363,5,Excellent product!
REV000777,USR01294,PROD0425,3,"Expected better, but fine."
REV000778,USR00072,PROD0275,1,Waste of money.
REV000779,USR00434,PROD0005,3,"It's fine, nothing special."
REV000780,USR01253,PROD0089,1,Extremely bad.
REV000781,USR02268,PROD0135,1,Waste of money.
REV000782,USR00512,PROD0445,4,Decent product for the price.
REV000783,USR00189,PROD0419,1,Waste of money.
REV000784,USR00693,PROD0080,4,Nice design.
REV000785,USR02037,PROD0470,1,"Broken item received, completely waste."
REV000786,USR00113,PROD0248,4,Decent product for the price.
REV000787,USR00979,PROD0137,4,Good product.
REV000788,USR01627,PROD0110,1,Waste of money.
REV000789,USR01134,PROD0141,5,Value for money.
REV000790,USR01661,PROD0041,4,Nice design.
REV000791,USR01444,PROD0380,2,"Not good, quality is poor."
REV000792,USR01951,PROD0270,1,"Broken item received, completely waste."
REV000793,USR01631,PROD0441,3,Average experience.
REV000794,USR00277,PROD0136,3,"It's fine, nothing special."
REV000795,USR00177,PROD0065,5,Value for money.
REV000796,USR01475,PROD0457,4,Decent product for the price.
REV000797,USR00574,PROD0138,4,"Works well, satisfied."
REV000798,USR02043,PROD0112,5,Excellent product!
REV000799,USR00709,PROD0477,5,Value for money.
REV000800,USR00777,PROD0167,4,"Good quality, but delivery was a bit slow."
REV000801,USR02044,PROD0370,5,Highly recommended.
REV000802,USR01413,PROD0010,5,"Super fast delivery, love it!"
REV000803,USR01272,PROD0407,4,Good product.
REV000804,USR00805,PROD0133,5,Highly recommended.
REV000805,USR01330,PROD0263,4,Good product.
REV000806,USR01253,PROD0057,1,Worst product ever!
REV000807,USR01935,PROD0451,5,Perfect fit and quality.
REV000808,USR01976,PROD0431,5,Value for money.
REV000809,USR02276,PROD0400,4,"Works well, satisfied."
REV000810,USR00230,PROD0497,2,Disappointed with the product.
REV000811,USR00488,PROD0417,2,Bad experience.
REV000812,USR01308,PROD0411,5,Perfect fit and quality.
REV000813,USR00705,PROD0397,3,"It's fine, nothing special."
REV000814,USR01766,PROD0403,4,Decent product for the price.
REV000815,USR00045,PROD0150,4,"Works well, satisfied."
REV000816,USR02008,PROD0279,3,Average experience.
REV000817,USR01216,PROD0180,5,Value for money.
REV000818,USR02185,PROD0119,5,Perfect fit and quality.
REV000819,USR01577,PROD0307,5,Value for money.
REV000820,USR02319,PROD0351,4,Decent product for the price.
REV000821,USR00885,PROD0204,5,Perfect fit and quality.
REV000822,USR01380,PROD0452,4,"Works well, satisfied."
REV000823,USR02107,PROD0261,2,Disappointed with the product.
REV000824,USR02139,PROD0102,2,Disappointed with the product.
REV000825,USR00770,PROD0043,1,"Horrible quality, do not buy."
REV000826,USR02337,PROD0282,5,Highly recommended.
REV000827,USR01986,PROD0188,4,"Good quality, but delivery was a bit slow."
REV000828,USR02261,PROD0303,4,"Good quality, but delivery was a bit slow."
REV000829,USR01089,PROD0087,4,"Works well, satisfied."
REV000830,USR01834,PROD0144,4,Decent product for the price.
REV000831,USR02454,PROD0317,3,Okay okay product.
REV000832,USR00460,PROD0326,2,Defective piece received.
REV000833,USR01654,PROD0124,2,Not worth the money.
REV000834,USR01638,PROD0143,3,Average experience.
REV000835,USR01323,PROD0239,4,"Good quality, but delivery was a bit slow."
REV000836,USR02340,PROD0115,1,"Broken item received, completely waste."
